site_id,month,date,latitude,longitude,distance_to_shore_km,exposure,turbidity,cyclone_frequency,depth_mean_m,observed_same_month_hotspot_like,observed_same_month_dhw_like,observed_percent_bleaching,label_quality_score,source_count,has_conflict_history,has_derived_label_input,observed_record_count,observed_rows_in_month,observed_dates_in_month,country_name,ecoregion_name,target_bleaching_event,observed_severity_category,target_is_direct_observation,target_is_binary_derivation,target_eligible,coverage_warning,month_sin,month_cos,weekly_history_dates,hotspot_like,dhw_like,weekly_anchor_date,days_since_anchor_monday,weekly_history_weeks_available,weekly_expected_history_weeks,weekly_missing_fraction_12w,weekly_history_span_days,weekly_missing_internal_weeks,hotspot_like_lag_1w,dhw_like_lag_1w,hotspot_like_lag_2w,dhw_like_lag_2w,hotspot_like_lag_4w,dhw_like_lag_4w,hotspot_like_lag_8w,dhw_like_lag_8w,hotspot_like_mean_4w,hotspot_like_max_4w,hotspot_like_min_4w,hotspot_like_trend_4w,hotspot_like_positive_weeks_4w,dhw_like_mean_4w,dhw_like_max_4w,dhw_like_min_4w,dhw_like_trend_4w,dhw_like_positive_weeks_4w,dhw_like_alert_weeks_4w,hotspot_like_mean_8w,hotspot_like_max_8w,hotspot_like_min_8w,hotspot_like_trend_8w,hotspot_like_positive_weeks_8w,dhw_like_mean_8w,dhw_like_max_8w,dhw_like_min_8w,dhw_like_trend_8w,dhw_like_positive_weeks_8w,dhw_like_alert_weeks_8w,hotspot_like_mean_12w,hotspot_like_max_12w,hotspot_like_min_12w,hotspot_like_trend_12w,hotspot_like_positive_weeks_12w,dhw_like_mean_12w,dhw_like_max_12w,dhw_like_min_12w,dhw_like_trend_12w,dhw_like_positive_weeks_12w,dhw_like_alert_weeks_12w,weekly_feature_ready,split
999527,2008-01,2008-01-15,17.4348,-88.0374,3052.26,Sometimes,0.0469,52.39,2.0,-2.7,0.0,0.0,0.87,1,False,False,1,1,1,Belize,Belize and west Caribbean,0,none,True,False,True,,0.0,1.0,"['2007-10-29', '2007-11-05', '2007-11-12', '2007-11-19', '2007-11-26', '2007-12-03', '2007-12-10', '2007-12-17', '2007-12-24', '2007-12-31', '2008-01-07', '2008-01-14']",-2.35,0.0,2008-01-14,1.0,12.0,12.0,0.0,77.0,0.0,-2.14,0.15,-2.41,0.15,-1.73,0.15,-1.31,0.15,-2.235,-2.04,-2.41,-0.06599999999999982,0.0,0.11249999999999999,0.15,0.0,-0.04500000000000004,3.0,0.0,-1.9837500000000001,-1.62,-2.41,-0.10345238095238099,0.0,0.13124999999999998,0.15,0.0,-0.01249999999999999,7.0,0.0,-1.7033333333333334,-0.34,-2.41,-0.13468531468531472,0.0,0.13749999999999998,0.15,0.0,-0.005769230769230776,11.0,0.0,True,train
999527,2009-03,2009-03-03,17.4348,-88.0374,3052.26,Sometimes,0.0469,52.39000000000001,2.2666666666666666,-3.77,0.0,0.0,0.87,1,False,False,3,1,1,Belize,Belize and west Caribbean,0,none,True,False,True,,0.8660254037844386,0.5000000000000001,"['2008-12-15', '2008-12-22', '2008-12-29', '2009-01-05', '2009-01-12', '2009-01-19', '2009-01-26', '2009-02-02', '2009-02-09', '2009-02-16', '2009-02-23', '2009-03-02']",-3.43,0.0,2009-03-02,1.0,12.0,12.0,0.0,77.0,0.0,-2.73,0.0,-3.04,0.0,-3.42,0.0,-2.4,0.0,-3.1425,-2.73,-3.43,0.013000000000000312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.03125,-2.25,-3.43,-0.0879761904761906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.891666666666667,-2.25,-3.43,-0.06559440559440555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
999528,2008-02,2008-02-24,17.2474,-88.0537,3782.86,Sheltered,0.0933,53.79,2.0,-2.15,0.0,0.0,0.87,1,False,False,1,1,1,Belize,Belize and west Caribbean,0,none,True,False,True,,0.49999999999999994,0.8660254037844387,"['2007-12-03', '2007-12-10', '2007-12-17', '2007-12-24', '2007-12-31', '2008-01-07', '2008-01-14', '2008-01-21', '2008-01-28', '2008-02-04', '2008-02-11', '2008-02-18']",-2.07,0.0,2008-02-18,6.0,12.0,12.0,0.0,77.0,0.0,-2.13,0.0,-2.34,0.0,-2.81,0.0,-2.14,0.0,-2.1599999999999997,-2.07,-2.34,0.03000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3412499999999996,-2.07,-2.81,0.05416666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2025,-1.73,-2.81,-0.03493006993006996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
999528,2009-03,2009-03-04,17.2474,-88.0537,3782.86,Sheltered,0.0933,53.79,1.8,-4.4,0.0,0.0,0.87,1,False,False,5,1,1,Belize,Belize and west Caribbean,0,none,True,False,True,,0.8660254037844386,0.5000000000000001,"['2008-12-15', '2008-12-22', '2008-12-29', '2009-01-05', '2009-01-12', '2009-01-19', '2009-01-26', '2009-02-02', '2009-02-09', '2009-02-16', '2009-02-23', '2009-03-02']",-3.45,0.0,2009-03-02,2.0,12.0,12.0,0.0,77.0,0.0,-2.75,0.0,-3.18,0.0,-3.46,0.0,-2.56,0.0,-3.2175000000000002,-2.75,-3.49,0.055000000000000625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.13375,-2.37,-3.49,-0.06940476190476215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0375,-2.37,-3.59,-0.041923076923076966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
999529,2008-01,2008-01-18,17.4572,-88.0378,2423.09,Sometimes,0.0469,52.39,2.875,-2.75,0.0,0.0,0.87,1,False,False,4,1,1,Belize,Belize and west Caribbean,0,none,True,False,True,,0.0,1.0,"['2007-10-29', '2007-11-05', '2007-11-12', '2007-11-19', '2007-11-26', '2007-12-03', '2007-12-10', '2007-12-17', '2007-12-24', '2007-12-31', '2008-01-07', '2008-01-14']",-2.29,0.0,2008-01-14,4.0,12.0,12.0,0.0,77.0,0.0,-2.15,0.15,-2.41,0.15,-1.67,0.15,-1.3,0.15,-2.2225,-2.04,-2.41,-0.04899999999999957,0.0,0.11249999999999999,0.15,0.0,-0.04500000000000004,3.0,0.0,-1.96625,-1.6,-2.41,-0.1017857142857143,0.0,0.13124999999999998,0.15,0.0,-0.01249999999999999,7.0,0.0,-1.685833333333333,-0.32,-2.41,-0.13430069930069938,0.0,0.13749999999999998,0.15,0.0,-0.005769230769230776,11.0,0.0,True,train
999529,2009-03,2009-03-05,17.4572,-88.0378,2423.09,Sometimes,0.0469,52.39000000000001,2.466666666666667,-3.9,0.0,0.0,0.87,1,False,False,3,1,1,Belize,Belize and west Caribbean,0,none,True,False,True,,0.8660254037844386,0.5000000000000001,"['2008-12-15', '2008-12-22', '2008-12-29', '2009-01-05', '2009-01-12', '2009-01-19', '2009-01-26', '2009-02-02', '2009-02-09', '2009-02-16', '2009-02-23', '2009-03-02']",-3.42,0.0,2009-03-02,3.0,12.0,12.0,0.0,77.0,0.0,-2.74,0.0,-3.02,0.0,-3.43,0.0,-2.4,0.0,-3.1325,-2.74,-3.42,0.0070000000000003375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.02375,-2.23,-3.43,-0.08892857142857154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8775,-2.23,-3.43,-0.06898601398601407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
999530,2013-09,2013-09-08,25.357,-78.1059,4319.13,Sometimes,0.0508,54.07,14.1,-0.34,0.0,3.07,0.87,1,False,False,1,1,1,Bahamas,Bahamas and Florida Keys,1,mild,True,False,True,,-0.8660254037844384,-0.5000000000000004,"['2013-06-17', '2013-06-24', '2013-07-01', '2013-07-08', '2013-07-15', '2013-07-22', '2013-07-29', '2013-08-05', '2013-08-12', '2013-08-19', '2013-08-26', '2013-09-02']",-0.6900000000000001,0.0,2013-09-02,6.0,12.0,12.0,0.0,77.0,0.0,-0.01,0.0,-0.27,0.0,-0.96,0.0,-1.36,0.0,-0.3875,-0.01,-0.6900000000000001,-0.006999999999999972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6575,-0.01,-1.21,0.118095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8241666666666666,-0.01,-1.36,0.0889860139860139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,validation
999531,2016-06,2016-06-15,17.8051,-77.0046,1132.56,Exposed,0.124,60.31,6.4,-0.29,0.0,11.11,0.87,1,False,False,2,1,1,Jamaica,Jamaica,1,moderate,True,False,True,,0.49999999999999994,-0.8660254037844387,"['2016-03-28', '2016-04-04', '2016-04-11', '2016-04-18', '2016-04-25', '2016-05-02', '2016-05-09', '2016-05-16', '2016-05-23', '2016-05-30', '2016-06-06', '2016-06-13']",-0.28,0.0,2016-06-13,2.0,12.0,12.0,0.0,77.0,0.0,-0.42,0.0,-0.04,0.0,0.44,0.0,-0.71,0.0,-0.1575,0.11,-0.42,-0.155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15125,0.44,-1.07,0.03416666666666663,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41333333333333333,0.44,-1.1300000000000001,0.10286713286713285,3.0,0.0,0.0,0.0,0.0,0.0,0.0,True,validation
999532,2014-10,2014-10-10,17.7987,-77.004,1077.67,Exposed,0.124,60.31,2.9,0.77,1.05,8.75,0.87,1,False,False,2,1,1,Jamaica,Jamaica,1,mild,True,False,True,,-1.0,-1.8369701987210297e-16,"['2014-07-21', '2014-07-28', '2014-08-04', '2014-08-11', '2014-08-18', '2014-08-25', '2014-09-01', '2014-09-08', '2014-09-15', '2014-09-22', '2014-09-29', '2014-10-06']",0.39,0.0,2014-10-06,4.0,12.0,12.0,0.0,77.0,0.0,0.15,0.0,0.54,0.0,0.23,0.0,0.1,0.0,0.36,0.54,0.15,-0.030000000000000054,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.8300000000000001,0.15,-0.03833333333333329,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2233333333333333,0.8300000000000001,-0.41000000000000003,0.06125874125874126,10.0,0.0,0.0,0.0,0.0,0.0,0.0,True,validation
999533,2014-10,2014-10-12,17.799,-77.0198,429.09,Exposed,0.124,60.31,8.566666666666666,0.77,1.05,8.77,0.87,1,False,False,3,1,1,Jamaica,Jamaica,1,mild,True,False,True,,-1.0,-1.8369701987210297e-16,"['2014-07-21', '2014-07-28', '2014-08-04', '2014-08-11', '2014-08-18', '2014-08-25', '2014-09-01', '2014-09-08', '2014-09-15', '2014-09-22', '2014-09-29', '2014-10-06']",0.39,0.0,2014-10-06,6.0,12.0,12.0,0.0,77.0,0.0,0.15,0.0,0.54,0.0,0.23,0.0,0.1,0.0,0.36,0.54,0.15,-0.030000000000000054,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.8300000000000001,0.15,-0.03833333333333329,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2233333333333333,0.8300000000000001,-0.41000000000000003,0.06125874125874126,10.0,0.0,0.0,0.0,0.0,0.0,0.0,True,validation
999534,2000-08,2000-08-15,18.342,-78.3558,928.39,Sometimes,0.0271,60.35,8.74,-0.8299999999999998,0.0,11.92,0.87,1,False,False,5,1,1,Jamaica,Jamaica,1,moderate,True,False,True,,-0.4999999999999998,-0.8660254037844388,"['2000-05-29', '2000-06-05', '2000-06-12', '2000-06-19', '2000-06-26', '2000-07-03', '2000-07-10', '2000-07-17', '2000-07-24', '2000-07-31', '2000-08-07', '2000-08-14']",-0.44,0.0,2000-08-14,1.0,12.0,12.0,0.0,77.0,0.0,-0.58,0.0,-0.13,0.0,-0.46,0.0,-1.1,0.0,-0.4375,-0.13,-0.6,0.0030000000000000603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.585,-0.13,-1.31,0.08452380952380945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7658333333333333,-0.13,-1.31,0.08527972027972025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
999535,2013-09,2013-09-08,25.3409,-78.0933,4615.38,Sometimes,0.0508,54.07,16.3,-0.34,0.0,8.61,0.87,1,False,False,1,1,1,Bahamas,Bahamas and Florida Keys,1,mild,True,False,True,,-0.8660254037844384,-0.5000000000000004,"['2013-06-17', '2013-06-24', '2013-07-01', '2013-07-08', '2013-07-15', '2013-07-22', '2013-07-29', '2013-08-05', '2013-08-12', '2013-08-19', '2013-08-26', '2013-09-02']",-0.7000000000000001,0.0,2013-09-02,6.0,12.0,12.0,0.0,77.0,0.0,-0.06,0.0,-0.24,0.0,-0.97,0.0,-1.34,0.0,-0.4,-0.06,-0.7000000000000001,-0.01199999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.67625,-0.06,-1.2,0.11821428571428563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8591666666666667,-0.06,-1.34,0.09625874125874113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,validation
999536,2003-06,2003-06-03,24.5519,-81.7016,669.12,Sheltered,0.1624,56.21,2.06,-1.28,0.0,0.0,0.87,1,False,False,5,1,1,United States,Bahamas and Florida Keys,0,none,True,False,True,,0.49999999999999994,-0.8660254037844387,"['2003-03-17', '2003-03-24', '2003-03-31', '2003-04-07', '2003-04-14', '2003-04-21', '2003-04-28', '2003-05-05', '2003-05-12', '2003-05-19', '2003-05-26', '2003-06-02']",-0.1,0.0,2003-06-02,1.0,12.0,12.0,0.0,77.0,0.0,-0.16,0.0,-0.31,0.0,-2.13,0.0,-4.8500000000000005,0.0,-0.3825,-0.1,-0.96,0.27300000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2800000000000002,-0.1,-6.43,0.9159523809523806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.931666666666667,-0.1,-6.43,0.47202797202797164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
999538,1999-10,1999-10-06,11.7664,-66.7058,59.62,Sometimes,0.1889,53.4,6.2875,0.61,2.73,2.2649999999999997,0.77,1,True,False,8,1,1,Venezuela,Netherlands Antilles and south Caribbean,1,mild,True,False,True,Multiple raw rows for the same site-date disagreed and were averaged.,-1.0,-1.8369701987210297e-16,"['1999-07-19', '1999-07-26', '1999-08-02', '1999-08-09', '1999-08-16', '1999-08-23', '1999-08-30', '1999-09-06', '1999-09-13', '1999-09-20', '1999-09-27', '1999-10-04']",0.45,4.76,1999-10-04,2.0,12.0,12.0,0.0,77.0,0.0,0.68,4.76,1.6500000000000001,3.68,1.46,1.53,-0.17,0.0,1.0625,1.6500000000000001,0.45,-0.40300000000000014,4.0,3.87,4.76,2.2800000000000002,0.8519999999999995,4.0,2.0,0.91625,1.6500000000000001,-0.06,0.07345238095238092,7.0,2.2275,4.76,0.0,0.7840476190476189,7.0,2.0,0.53,1.6500000000000001,-0.49,0.15328671328671326,7.0,1.485,4.76,0.0,0.47951048951048925,7.0,2.0,True,train
999539,2001-08,2001-08-23,20.6268,-78.5966,1698.1300000000003,Exposed,0.2267,56.970000000000006,10.68,-0.76,1.0,1.93,0.87,1,False,False,5,1,1,Cuba,Cuba and Cayman Islands,1,mild,True,False,True,,-0.4999999999999998,-0.8660254037844388,"['2001-06-04', '2001-06-11', '2001-06-18', '2001-06-25', '2001-07-02', '2001-07-09', '2001-07-16', '2001-07-23', '2001-07-30', '2001-08-06', '2001-08-13', '2001-08-20']",0.27,0.0,2001-08-20,3.0,12.0,12.0,0.0,77.0,0.0,0.17,0.0,0.25,0.0,0.43,0.0,0.07,0.0,0.1875,0.27,0.06,0.05499999999999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12874999999999998,0.43,-0.28,0.056785714285714266,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14250000000000004,0.43,-1.34,0.12227272727272726,7.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
999540,1999-10,1999-10-08,11.7785,-66.5804,539.33,Exposed,0.0469,53.5,4.0,-0.17,4.02,0.0,0.87,1,False,False,5,1,1,Venezuela,Netherlands Antilles and south Caribbean,0,none,True,False,True,,-1.0,-1.8369701987210297e-16,"['1999-07-19', '1999-07-26', '1999-08-02', '1999-08-09', '1999-08-16', '1999-08-23', '1999-08-30', '1999-09-06', '1999-09-13', '1999-09-20', '1999-09-27', '1999-10-04']",0.5,4.7,1999-10-04,4.0,12.0,12.0,0.0,77.0,0.0,0.5,4.41,1.55,3.98,1.56,1.8900000000000001,-0.19,0.0,0.9924999999999999,1.55,0.5,-0.38100000000000034,4.0,3.9299999999999997,4.7,2.63,0.6639999999999995,4.0,2.0,0.885,1.56,-0.14,0.06833333333333333,7.0,2.27875,4.7,0.0,0.779642857142857,7.0,2.0,0.49333333333333335,1.56,-0.42,0.153986013986014,7.0,1.5191666666666668,4.7,0.0,0.48395104895104873,7.0,2.0,True,train
999541,1999-10,1999-10-09,11.9106,-66.5924,4867.8,Sheltered,0.0602,43.86,7.55,0.64,2.75,5.36,0.87,1,False,False,4,1,1,Venezuela,Netherlands Antilles and south Caribbean,1,mild,True,False,True,,-1.0,-1.8369701987210297e-16,"['1999-07-19', '1999-07-26', '1999-08-02', '1999-08-09', '1999-08-16', '1999-08-23', '1999-08-30', '1999-09-06', '1999-09-13', '1999-09-20', '1999-09-27', '1999-10-04']",0.45,5.11,1999-10-04,5.0,12.0,12.0,0.0,77.0,0.0,0.73,5.11,1.48,4.22,1.6400000000000001,2.16,-0.04,0.0,1.04,1.5,0.45,-0.3900000000000004,4.0,4.345,5.11,2.94,0.7400000000000001,4.0,3.0,0.9650000000000001,1.6400000000000001,0.06,0.051666666666666666,8.0,2.5650000000000004,5.11,0.0,0.8476190476190475,7.0,3.0,0.5633333333333334,1.6400000000000001,-0.36,0.1536363636363636,8.0,1.71,5.11,0.0,0.5359440559440558,7.0,3.0,True,train
999542,1999-08,1999-08-31,20.1058,-87.4594,1151.55,Exposed,0.0363,50.54,10.216666666666669,0.24,4.27,0.0,0.87,1,False,False,6,1,1,Mexico,Belize and west Caribbean,0,none,True,False,True,,-0.4999999999999998,-0.8660254037844388,"['1999-06-14', '1999-06-21', '1999-06-28', '1999-07-05', '1999-07-12', '1999-07-19', '1999-07-26', '1999-08-02', '1999-08-09', '1999-08-16', '1999-08-23', '1999-08-30']",0.05,0.0,1999-08-30,1.0,12.0,12.0,0.0,77.0,0.0,0.66,0.0,0.52,0.0,0.49,0.0,-0.99,0.0,0.3775,0.66,0.05,-0.055,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10125000000000002,0.66,-0.58,0.13821428571428568,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1941666666666667,0.66,-0.99,0.13835664335664336,5.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
999543,1999-08,1999-08-30,20.1142,-87.45639999999999,1177.21,Exposed,0.0355,50.54,11.416666666666666,0.24,4.27,0.0,0.87,1,False,False,6,1,1,Mexico,Belize and west Caribbean,0,none,True,False,True,,-0.4999999999999998,-0.8660254037844388,"['1999-06-14', '1999-06-21', '1999-06-28', '1999-07-05', '1999-07-12', '1999-07-19', '1999-07-26', '1999-08-02', '1999-08-09', '1999-08-16', '1999-08-23', '1999-08-30']",0.06,0.0,1999-08-30,0.0,12.0,12.0,0.0,77.0,0.0,0.65,0.0,0.48,0.0,0.49,0.0,-0.98,0.0,0.35750000000000004,0.65,0.06,-0.03700000000000007,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08874999999999998,0.65,-0.59,0.13702380952380944,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2025,0.65,-0.98,0.1363286713286713,5.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
999544,1999-09,1999-09-01,20.0975,-87.4631,1098.56,Exposed,0.0362,50.54,8.85,-0.78,4.27,0.0,0.87,1,False,False,4,1,1,Mexico,Belize and west Caribbean,0,none,True,False,True,,-0.8660254037844384,-0.5000000000000004,"['1999-06-14', '1999-06-21', '1999-06-28', '1999-07-05', '1999-07-12', '1999-07-19', '1999-07-26', '1999-08-02', '1999-08-09', '1999-08-16', '1999-08-23', '1999-08-30']",0.05,0.0,1999-08-30,2.0,12.0,12.0,0.0,77.0,0.0,0.66,0.0,0.52,0.0,0.49,0.0,-0.99,0.0,0.3775,0.66,0.05,-0.055,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10125000000000002,0.66,-0.58,0.13821428571428568,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1941666666666667,0.66,-0.99,0.13835664335664336,5.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
999545,2000-08,2000-08-11,18.1334,-76.3308,273.96,Exposed,0.0309,59.0,11.68,-0.25,0.0,0.8299999999999998,0.87,1,False,False,5,1,1,Jamaica,Jamaica,1,mild,True,False,True,,-0.4999999999999998,-0.8660254037844388,"['2000-05-22', '2000-05-29', '2000-06-05', '2000-06-12', '2000-06-19', '2000-06-26', '2000-07-03', '2000-07-10', '2000-07-17', '2000-07-24', '2000-07-31', '2000-08-07']",-0.43,0.0,2000-08-07,4.0,12.0,12.0,0.0,77.0,0.0,0.14,0.0,-0.6,0.0,-0.8,0.0,-1.32,0.0,-0.43,0.14,-0.8300000000000001,0.19400000000000014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.595,0.14,-1.04,0.10428571428571425,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8949999999999999,0.14,-1.76,0.13615384615384618,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
999546,2013-09,2013-09-10,25.2224,-78.0327,5070.37,Sometimes,0.0471,59.59,4.6,-0.68,0.0,1.44,0.87,1,False,False,1,1,1,Bahamas,Bahamas and Florida Keys,1,mild,True,False,True,,-0.8660254037844384,-0.5000000000000004,"['2013-06-24', '2013-07-01', '2013-07-08', '2013-07-15', '2013-07-22', '2013-07-29', '2013-08-05', '2013-08-12', '2013-08-19', '2013-08-26', '2013-09-02', '2013-09-09']",0.02,0.0,2013-09-09,1.0,12.0,12.0,0.0,77.0,0.0,-0.64,0.0,-0.17,0.0,-0.6,0.0,-1.19,0.0,-0.2525,0.02,-0.64,0.025000000000000033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55625,0.02,-1.21,0.1370238095238094,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7866666666666667,0.02,-1.3800000000000001,0.11909090909090901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,validation
999547,2000-08,2000-08-07,18.4098,-76.9833,360.57,Exposed,0.0273,59.56,7.6875,-1.48,0.0,1.14,0.87,1,False,False,8,1,1,Jamaica,Jamaica,1,mild,True,False,True,,-0.4999999999999998,-0.8660254037844388,"['2000-05-22', '2000-05-29', '2000-06-05', '2000-06-12', '2000-06-19', '2000-06-26', '2000-07-03', '2000-07-10', '2000-07-17', '2000-07-24', '2000-07-31', '2000-08-07']",-0.31,0.0,2000-08-07,0.0,12.0,12.0,0.0,77.0,0.0,0.12,0.0,-0.59,0.0,-0.84,0.0,-1.27,0.0,-0.37,0.12,-0.7000000000000001,0.1880000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.605,0.12,-1.2,0.13714285714285704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9291666666666667,0.12,-1.9100000000000001,0.15667832167832157,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
999548,2000-08,2000-08-11,18.1724,-76.3745,150.55,Exposed,0.0265,61.94,9.4,-0.5,0.0,0.0,0.87,1,False,False,5,1,1,Jamaica,Jamaica,0,none,True,False,True,,-0.4999999999999998,-0.8660254037844388,"['2000-05-22', '2000-05-29', '2000-06-05', '2000-06-12', '2000-06-19', '2000-06-26', '2000-07-03', '2000-07-10', '2000-07-17', '2000-07-24', '2000-07-31', '2000-08-07']",-0.42,0.0,2000-08-07,4.0,12.0,12.0,0.0,77.0,0.0,0.16,0.0,-0.65,0.0,-0.8200000000000001,0.0,-1.29,0.0,-0.4375,0.16,-0.84,0.20700000000000013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5975,0.16,-1.05,0.10404761904761901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8983333333333334,0.16,-1.77,0.13741258741258733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
999549,2001-08,2001-08-24,20.6035,-78.1828,3857.2,Sheltered,0.1064,66.41,0.76,0.8800000000000001,0.0,1.7399999999999998,0.87,1,False,False,5,1,1,Cuba,Cuba and Cayman Islands,1,mild,True,False,True,,-0.4999999999999998,-0.8660254037844388,"['2001-06-04', '2001-06-11', '2001-06-18', '2001-06-25', '2001-07-02', '2001-07-09', '2001-07-16', '2001-07-23', '2001-07-30', '2001-08-06', '2001-08-13', '2001-08-20']",0.3,0.0,2001-08-20,4.0,12.0,12.0,0.0,77.0,0.0,0.09,0.0,0.25,0.0,0.33,0.0,0.06,0.0,0.15,0.3,-0.04,0.08600000000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12125,0.39,-0.18,0.04607142857142855,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,0.39,-1.31,0.1188811188811189,6.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
999550,2000-09,2000-09-29,18.4827,-77.4986,246.79,Exposed,0.0258,64.8,9.957142857142856,-0.27,0.0,1.88,0.87,1,False,False,7,1,1,Jamaica,Jamaica,1,mild,True,False,True,,-0.8660254037844384,-0.5000000000000004,"['2000-07-10', '2000-07-17', '2000-07-24', '2000-07-31', '2000-08-07', '2000-08-14', '2000-08-21', '2000-08-28', '2000-09-04', '2000-09-11', '2000-09-18', '2000-09-25']",-0.04,0.0,2000-09-25,4.0,12.0,12.0,0.0,77.0,0.0,0.11,0.0,0.26,0.0,-0.17,0.0,0.22,0.0,0.1825,0.4,-0.04,-0.14700000000000008,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028749999999999998,0.4,-0.31,0.06869047619047615,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1525,0.4,-0.81,0.07283216783216782,4.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
999552,2006-08,2006-08-10,17.251,-87.8386,237.06,Sometimes,0.1129,53.43,1.0,0.45,0.0,0.0,0.87,1,False,False,1,1,1,Belize,Belize and west Caribbean,0,none,True,False,True,,-0.4999999999999998,-0.8660254037844388,"['2006-05-22', '2006-05-29', '2006-06-05', '2006-06-12', '2006-06-19', '2006-06-26', '2006-07-03', '2006-07-10', '2006-07-17', '2006-07-24', '2006-07-31', '2006-08-07']",0.54,0.0,2006-08-07,3.0,12.0,12.0,0.0,77.0,0.0,0.38,0.0,-0.08,0.0,0.33,0.0,-0.02,0.0,0.1975,0.54,-0.08,0.22300000000000003,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0375,0.54,-0.81,0.08595238095238093,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12,0.54,-0.81,0.08510489510489506,4.0,0.0,0.0,0.0,0.0,0.0,0.0,True,train
