site_id,month,date,latitude,longitude,distance_to_shore_km,exposure,turbidity,cyclone_frequency,depth_mean_m,observed_same_month_hotspot_like,observed_same_month_dhw_like,observed_percent_bleaching,label_quality_score,source_count,has_conflict_history,has_derived_label_input,observed_record_count,observed_rows_in_month,observed_dates_in_month,country_name,ecoregion_name,target_bleaching_event,observed_severity_category,target_is_direct_observation,target_is_binary_derivation,target_eligible,coverage_warning,month_sin,month_cos,weekly_history_dates,hotspot_like,dhw_like,weekly_anchor_date,days_since_anchor_monday,weekly_history_weeks_available,weekly_expected_history_weeks,weekly_missing_fraction_12w,weekly_history_span_days,weekly_missing_internal_weeks,hotspot_like_lag_1w,dhw_like_lag_1w,hotspot_like_lag_2w,dhw_like_lag_2w,hotspot_like_lag_4w,dhw_like_lag_4w,hotspot_like_lag_8w,dhw_like_lag_8w,hotspot_like_mean_4w,hotspot_like_max_4w,hotspot_like_min_4w,hotspot_like_trend_4w,hotspot_like_positive_weeks_4w,dhw_like_mean_4w,dhw_like_max_4w,dhw_like_min_4w,dhw_like_trend_4w,dhw_like_positive_weeks_4w,dhw_like_alert_weeks_4w,hotspot_like_mean_8w,hotspot_like_max_8w,hotspot_like_min_8w,hotspot_like_trend_8w,hotspot_like_positive_weeks_8w,dhw_like_mean_8w,dhw_like_max_8w,dhw_like_min_8w,dhw_like_trend_8w,dhw_like_positive_weeks_8w,dhw_like_alert_weeks_8w,hotspot_like_mean_12w,hotspot_like_max_12w,hotspot_like_min_12w,hotspot_like_trend_12w,hotspot_like_positive_weeks_12w,dhw_like_mean_12w,dhw_like_max_12w,dhw_like_min_12w,dhw_like_trend_12w,dhw_like_positive_weeks_12w,dhw_like_alert_weeks_12w,weekly_feature_ready,split,reference_observed_date,future_window_end_date,future_observation_count_4w,future_positive_observation_count_4w,first_future_observation_date,first_future_positive_date,days_to_first_future_observation,days_to_first_future_positive,target_bleaching_event_next_4w,target_label_window,target_label_source,split_eligible
3623,2018-05,2018-05-21,12.4858,-61.4827,42.38,Sheltered,0.0674,54.6,4.5,-1.29,0.0,3.5,0.87,1,False,False,2,1,1,Grenada,Hispaniola Puerto Rico and Lesser Antilles,1,mild,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,0.8660254037844387,-0.4999999999999998,"['2018-03-05', '2018-03-12', '2018-03-19', '2018-03-26', '2018-04-02', '2018-04-09', '2018-04-16', '2018-04-23', '2018-04-30', '2018-05-07', '2018-05-14', '2018-05-21']",-1.25,0.0,2018-05-21,0,12.0,12.0,0.0,77.0,0.0,-1.54,0.0,-1.29,0.0,-1.36,0.0,-1.73,0.0,-1.3575,-1.25,-1.54,0.0050000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.39,-1.25,-1.7,0.0252380952380951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5099999999999998,-1.25,-1.81,0.0476223776223775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,test,2018-05-24,2018-06-18,1,1,2018-05-24,2018-05-24,3,3,1,next_4w,future_direct_observation,True
3624,2018-05,2018-05-21,12.4878,-61.4906,130.56,Sheltered,0.0674,54.6,7.25,-1.29,0.0,3.5,0.87,1,False,False,4,2,2,Grenada,Hispaniola Puerto Rico and Lesser Antilles,1,mild,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,0.8660254037844387,-0.4999999999999998,"['2018-03-05', '2018-03-12', '2018-03-19', '2018-03-26', '2018-04-02', '2018-04-09', '2018-04-16', '2018-04-23', '2018-04-30', '2018-05-07', '2018-05-14', '2018-05-21']",-1.25,0.0,2018-05-21,0,12.0,12.0,0.0,77.0,0.0,-1.54,0.0,-1.29,0.0,-1.36,0.0,-1.73,0.0,-1.3575,-1.25,-1.54,0.0050000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.39,-1.25,-1.7,0.0252380952380951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5099999999999998,-1.25,-1.81,0.0476223776223775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,test,2018-05-24,2018-06-18,2,2,2018-05-23,2018-05-23,2,2,1,next_4w,future_direct_observation,True
7761,2018-05,2018-05-21,1.6988,7.4055,148.55,Sometimes,0.0463,48.17,6.9,-0.52,0.0,23.75,0.87,1,False,False,2,1,1,Sao Tome & Principe,Gulf of Guinea to Sierra Leone,1,moderate,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,0.8660254037844387,-0.4999999999999998,"['2018-03-05', '2018-03-12', '2018-03-19', '2018-03-26', '2018-04-02', '2018-04-09', '2018-04-16', '2018-04-23', '2018-04-30', '2018-05-07', '2018-05-14', '2018-05-21']",-0.31,0.0,2018-05-21,0,12.0,12.0,0.0,77.0,0.0,-0.15,0.0,-0.09,0.0,-0.19,0.0,0.27,0.0,-0.1,0.15,-0.31,-0.144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024999999999999,0.47,-0.31,-0.0673809523809523,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0283333333333333,0.47,-0.44,-0.0034265734265734,5.0,0.0,0.0,0.0,0.0,0.0,0.0,True,test,2018-05-25,2018-06-18,2,2,2018-05-25,2018-05-25,4,4,1,next_4w,future_direct_observation,True
8038,2018-05,2018-05-21,25.1134,121.9198,36.19,Sheltered,0.0854,58.54,7.5,-1.42,0.0,0.375,0.77,1,True,False,4,1,1,Taiwan,Taiwan and coastal China,1,mild,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,0.8660254037844387,-0.4999999999999998,"['2018-03-05', '2018-03-12', '2018-03-19', '2018-03-26', '2018-04-02', '2018-04-09', '2018-04-16', '2018-04-23', '2018-04-30', '2018-05-07', '2018-05-14', '2018-05-21']",-1.85,0.0,2018-05-21,0,12.0,12.0,0.0,77.0,0.0,-2.91,0.0,-3.69,0.0,-3.98,0.0,-5.3,0.0,-3.05,-1.85,-3.75,0.6480000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.085,-1.85,-6.4,0.5740476190476186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.554166666666666,-1.85,-6.4,0.3214335664335662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,test,2018-05-25,2018-06-18,1,1,2018-05-25,2018-05-25,4,4,1,next_4w,future_direct_observation,True
8039,2018-05,2018-05-21,25.1135,121.92,31.79,Sheltered,0.0854,58.54,7.5,-1.42,0.0,0.0,0.87,1,False,False,4,1,1,Taiwan,Taiwan and coastal China,0,none,True,False,True,Future label is negative because direct surveys in the next 4 weeks reported no bleaching event.,0.8660254037844387,-0.4999999999999998,"['2018-03-05', '2018-03-12', '2018-03-19', '2018-03-26', '2018-04-02', '2018-04-09', '2018-04-16', '2018-04-23', '2018-04-30', '2018-05-07', '2018-05-14', '2018-05-21']",-1.85,0.0,2018-05-21,0,12.0,12.0,0.0,77.0,0.0,-2.91,0.0,-3.69,0.0,-3.98,0.0,-5.3,0.0,-3.05,-1.85,-3.75,0.6480000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.085,-1.85,-6.4,0.5740476190476186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.554166666666666,-1.85,-6.4,0.3214335664335662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,test,2018-05-25,2018-06-18,1,0,2018-05-25,,4,,0,next_4w,future_direct_observation,True
8040,2018-05,2018-05-21,25.1158,121.917,137.19,Sheltered,0.0854,58.54,7.5,-1.42,0.0,0.0,0.87,1,False,False,4,1,1,Taiwan,Taiwan and coastal China,0,none,True,False,True,Future label is negative because direct surveys in the next 4 weeks reported no bleaching event.,0.8660254037844387,-0.4999999999999998,"['2018-03-05', '2018-03-12', '2018-03-19', '2018-03-26', '2018-04-02', '2018-04-09', '2018-04-16', '2018-04-23', '2018-04-30', '2018-05-07', '2018-05-14', '2018-05-21']",-1.85,0.0,2018-05-21,0,12.0,12.0,0.0,77.0,0.0,-2.91,0.0,-3.69,0.0,-3.98,0.0,-5.3,0.0,-3.05,-1.85,-3.75,0.6480000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.085,-1.85,-6.4,0.5740476190476186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.554166666666666,-1.85,-6.4,0.3214335664335662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,test,2018-05-26,2018-06-18,1,0,2018-05-26,,5,,0,next_4w,future_direct_observation,True
15508,2018-05,2018-05-28,-8.6847,115.4644,256.49,Sheltered,0.0595,45.86,5.0,-0.89,2.66,1.25,0.87,1,False,False,2,1,1,Indonesia,Lesser Sunda Islands and Savu Sea,1,mild,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,0.8660254037844387,-0.4999999999999998,"['2018-03-12', '2018-03-19', '2018-03-26', '2018-04-02', '2018-04-09', '2018-04-16', '2018-04-23', '2018-04-30', '2018-05-07', '2018-05-14', '2018-05-21', '2018-05-28']",-0.29,3.5,2018-05-28,0,12.0,12.0,0.0,77.0,0.0,0.17,3.5,0.47,3.5,1.04,3.5,0.58,0.0,0.2475,0.64,-0.29,-0.3090000000000001,3.0,3.5,3.5,3.5,-4.379896616533137e-16,4.0,0.0,0.70875,1.35,-0.29,-0.2248809523809522,7.0,2.87,3.5,0.86,0.348095238095238,8.0,0.0,0.6249999999999999,1.35,-0.29,-0.0365734265734265,11.0,1.913333333333333,3.5,0.0,0.4233566433566432,8.0,0.0,True,test,2018-05-29,2018-06-25,1,1,2018-05-29,2018-05-29,1,1,1,next_4w,future_direct_observation,True
3596,2018-06,2018-05-28,-16.4918,-151.71,436.06,Sheltered,0.0262,52.55,2.5,-0.16,0.0,0.0,0.87,1,False,False,2,1,1,French Polynesia,Society Islands French Polynesia,0,none,True,False,True,Future label is negative because direct surveys in the next 4 weeks reported no bleaching event.,0.8660254037844387,-0.4999999999999998,"['2018-03-12', '2018-03-19', '2018-03-26', '2018-04-02', '2018-04-09', '2018-04-16', '2018-04-23', '2018-04-30', '2018-05-07', '2018-05-14', '2018-05-21', '2018-05-28']",-0.62,0.0,2018-05-28,0,12.0,12.0,0.0,77.0,0.0,-0.54,0.0,-0.62,0.0,-0.07,0.0,-0.34,0.0,-0.4925,-0.19,-0.62,-0.1209999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33375,-0.02,-0.62,-0.0641666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3708333333333333,-0.02,-0.62,-0.0058391608391608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,test,2018-06-01,2018-06-25,1,0,2018-06-01,,4,,0,next_4w,future_direct_observation,True
7760,2018-06,2018-05-28,1.6081,7.3369,135.75,Sometimes,0.0419,48.17,13.5,-0.77,0.0,1.25,0.87,1,False,False,2,1,1,Sao Tome & Principe,Gulf of Guinea to Sierra Leone,1,mild,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,0.8660254037844387,-0.4999999999999998,"['2018-03-12', '2018-03-19', '2018-03-26', '2018-04-02', '2018-04-09', '2018-04-16', '2018-04-23', '2018-04-30', '2018-05-07', '2018-05-14', '2018-05-21', '2018-05-28']",-0.03,0.0,2018-05-28,0,12.0,12.0,0.0,77.0,0.0,-0.28,0.0,-0.17,0.0,0.13,0.0,-0.01,0.0,-0.1425,-0.03,-0.28,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,0.24,-0.28,-0.0328571428571428,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0616666666666666,0.24,-0.28,-0.0098601398601398,3.0,0.0,0.0,0.0,0.0,0.0,0.0,True,test,2018-06-02,2018-06-25,1,1,2018-06-02,2018-06-02,5,5,1,next_4w,future_direct_observation,True
7761,2018-06,2018-05-28,1.6988,7.4055,148.55,Sometimes,0.0463,48.17,6.4,-0.78,0.0,0.5,0.87,1,False,False,2,1,1,Sao Tome & Principe,Gulf of Guinea to Sierra Leone,1,mild,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,0.8660254037844387,-0.4999999999999998,"['2018-03-12', '2018-03-19', '2018-03-26', '2018-04-02', '2018-04-09', '2018-04-16', '2018-04-23', '2018-04-30', '2018-05-07', '2018-05-14', '2018-05-21', '2018-05-28']",0.06,0.0,2018-05-28,0,12.0,12.0,0.0,77.0,0.0,-0.31,0.0,-0.15,0.0,0.15,0.0,0.04,0.0,-0.1225,0.06,-0.31,0.029,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,-0.31,-0.0576190476190475,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0133333333333333,0.47,-0.31,-0.0187412587412587,6.0,0.0,0.0,0.0,0.0,0.0,0.0,True,test,2018-06-02,2018-06-25,1,1,2018-06-02,2018-06-02,5,5,1,next_4w,future_direct_observation,True
15485,2018-06,2018-06-04,-18.4019,178.0652,2736.97,Sheltered,0.0481,56.96,6.0,-1.81,0.0,26.25,0.87,1,False,False,2,1,1,Fiji,Fiji,1,moderate,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,0.49999999999999994,-0.8660254037844387,"['2018-03-19', '2018-03-26', '2018-04-02', '2018-04-09', '2018-04-16', '2018-04-23', '2018-04-30', '2018-05-07', '2018-05-14', '2018-05-21', '2018-05-28', '2018-06-04']",-1.69,0.44,2018-06-04,0,12.0,12.0,0.0,77.0,0.0,-1.61,0.44,-1.37,0.44,-1.21,0.44,0.01,0.91,-1.5975,-1.37,-1.72,-0.0149999999999999,0.0,0.44,0.44,0.44,-7.350448096831463e-17,4.0,0.0,-1.265,-0.73,-1.72,-0.1345238095238095,0.0,0.59625,0.91,0.44,-0.0782142857142856,8.0,0.0,-0.6641666666666667,0.97,-1.72,-0.2517132867132866,4.0,0.6883333333333335,0.91,0.44,-0.0523076923076922,12.0,0.0,True,test,2018-06-06,2018-07-02,1,1,2018-06-06,2018-06-06,2,2,1,next_4w,future_direct_observation,True
15607,2018-06,2018-06-04,4.5955,118.8697,243.7,Sheltered,0.0727,54.54,8.0,0.82,2.64,22.5,0.87,1,False,False,2,1,1,Malaysia,Sulu Sea,1,moderate,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,0.49999999999999994,-0.8660254037844387,"['2018-03-19', '2018-03-26', '2018-04-02', '2018-04-09', '2018-04-16', '2018-04-23', '2018-04-30', '2018-05-07', '2018-05-14', '2018-05-21', '2018-05-28', '2018-06-04']",0.52,0.77,2018-06-04,0,12.0,12.0,0.0,77.0,0.0,0.93,0.77,0.75,0.46,0.58,0.0,0.13,0.0,0.8375,1.15,0.52,-0.1710000000000003,4.0,0.5800000000000001,0.77,0.32,0.1659999999999999,4.0,0.0,0.5387500000000001,1.15,0.09,0.1101190476190476,8.0,0.29,0.77,0.0,0.1302380952380952,4.0,0.0,0.3175,1.15,-0.48,0.1059090909090908,10.0,0.1933333333333333,0.77,0.0,0.0706993006993007,4.0,0.0,True,test,2018-06-05,2018-07-02,1,1,2018-06-05,2018-06-05,1,1,1,next_4w,future_direct_observation,True
15615,2018-06,2018-06-04,5.7343,73.416,248.33,Exposed,0.0492,41.88,4.6,-1.39,0.0,0.0,0.87,1,False,False,2,1,1,Maldives,Maldive Islands,0,none,True,False,True,Future label is negative because direct surveys in the next 4 weeks reported no bleaching event.,0.49999999999999994,-0.8660254037844387,"['2018-03-19', '2018-03-26', '2018-04-02', '2018-04-09', '2018-04-16', '2018-04-23', '2018-04-30', '2018-05-07', '2018-05-14', '2018-05-21', '2018-05-28', '2018-06-04']",-1.11,0.0,2018-06-04,0,12.0,12.0,0.0,77.0,0.0,-0.72,0.0,-0.19,0.0,0.42,0.0,0.54,0.0,-0.5125,-0.03,-1.11,-0.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.105,0.75,-1.11,-0.174047619047619,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1533333333333333,0.75,-1.11,-0.0186713286713286,4.0,0.0,0.0,0.0,0.0,0.0,0.0,True,test,2018-06-08,2018-07-02,1,0,2018-06-08,,4,,0,next_4w,future_direct_observation,True
15728,2018-06,2018-06-04,23.2522,119.6657,47.96,Sheltered,0.0787,54.37,4.3,-0.88,0.0,0.25,0.87,1,False,False,2,1,1,Taiwan,Taiwan and coastal China,1,mild,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,0.49999999999999994,-0.8660254037844387,"['2018-03-19', '2018-03-26', '2018-04-02', '2018-04-09', '2018-04-16', '2018-04-23', '2018-04-30', '2018-05-07', '2018-05-14', '2018-05-21', '2018-05-28', '2018-06-04']",-0.16,0.0,2018-06-04,0,12.0,12.0,0.0,77.0,0.0,-0.46,0.0,-1.69,0.0,-2.37,0.0,-4.12,0.0,-1.11,-0.16,-2.13,0.7140000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.96125,-0.16,-3.17,0.4415476190476188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.579166666666667,-0.16,-4.12,0.3319230769230768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,test,2018-06-10,2018-07-02,1,1,2018-06-10,2018-06-10,6,6,1,next_4w,future_direct_observation,True
5968,2018-06,2018-06-04,4.5902,118.8641,308.92,Sheltered,0.0727,54.54,7.5,0.82,2.64,0.0,0.87,1,False,False,2,1,1,Malaysia,Sulu Sea,0,none,True,False,True,Future label is negative because direct surveys in the next 4 weeks reported no bleaching event.,0.49999999999999994,-0.8660254037844387,"['2018-03-19', '2018-03-26', '2018-04-02', '2018-04-09', '2018-04-16', '2018-04-23', '2018-04-30', '2018-05-07', '2018-05-14', '2018-05-21', '2018-05-28', '2018-06-04']",0.52,0.77,2018-06-04,0,12.0,12.0,0.0,77.0,0.0,0.93,0.77,0.75,0.46,0.58,0.0,0.13,0.0,0.8375,1.15,0.52,-0.1710000000000003,4.0,0.5800000000000001,0.77,0.32,0.1659999999999999,4.0,0.0,0.5387500000000001,1.15,0.09,0.1101190476190476,8.0,0.29,0.77,0.0,0.1302380952380952,4.0,0.0,0.3175,1.15,-0.48,0.1059090909090908,10.0,0.1933333333333333,0.77,0.0,0.0706993006993007,4.0,0.0,True,test,2018-06-05,2018-07-02,1,0,2018-06-05,,1,,0,next_4w,future_direct_observation,True
8025,2018-06,2018-06-04,23.2549,119.5128,103.19,Sheltered,0.0798,55.45,7.3,2.75,4.39,0.0,0.87,1,False,False,2,1,1,Taiwan,Taiwan and coastal China,0,none,True,False,True,Future label is negative because direct surveys in the next 4 weeks reported no bleaching event.,0.49999999999999994,-0.8660254037844387,"['2018-03-19', '2018-03-26', '2018-04-02', '2018-04-09', '2018-04-16', '2018-04-23', '2018-04-30', '2018-05-07', '2018-05-14', '2018-05-21', '2018-05-28', '2018-06-04']",-1.03,0.0,2018-06-04,0,12.0,12.0,0.0,77.0,0.0,-1.34,0.0,-2.41,0.0,-2.63,0.0,-4.21,0.0,-1.83,-1.03,-2.54,0.5600000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.44625,-1.03,-3.41,0.3339285714285711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9533333333333336,-1.03,-4.21,0.265244755244755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,test,2018-06-09,2018-07-02,1,0,2018-06-09,,5,,0,next_4w,future_direct_observation,True
8028,2018-06,2018-06-04,23.2603,119.5196,68.22,Exposed,0.0798,55.45,8.1,2.75,4.39,0.0,0.87,1,False,False,2,1,1,Taiwan,Taiwan and coastal China,0,none,True,False,True,Future label is negative because direct surveys in the next 4 weeks reported no bleaching event.,0.49999999999999994,-0.8660254037844387,"['2018-03-19', '2018-03-26', '2018-04-02', '2018-04-09', '2018-04-16', '2018-04-23', '2018-04-30', '2018-05-07', '2018-05-14', '2018-05-21', '2018-05-28', '2018-06-04']",-1.03,0.0,2018-06-04,0,12.0,12.0,0.0,77.0,0.0,-1.34,0.0,-2.41,0.0,-2.63,0.0,-4.21,0.0,-1.83,-1.03,-2.54,0.5600000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.44625,-1.03,-3.41,0.3339285714285711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9533333333333336,-1.03,-4.21,0.265244755244755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,test,2018-06-09,2018-07-02,1,0,2018-06-09,,5,,0,next_4w,future_direct_observation,True
8029,2018-06,2018-06-04,23.2644,119.5163,79.48,Exposed,0.0798,55.45,5.3,2.75,4.39,0.0,0.87,1,False,False,2,1,1,Taiwan,Taiwan and coastal China,0,none,True,False,True,Future label is negative because direct surveys in the next 4 weeks reported no bleaching event.,0.49999999999999994,-0.8660254037844387,"['2018-03-19', '2018-03-26', '2018-04-02', '2018-04-09', '2018-04-16', '2018-04-23', '2018-04-30', '2018-05-07', '2018-05-14', '2018-05-21', '2018-05-28', '2018-06-04']",-1.03,0.0,2018-06-04,0,12.0,12.0,0.0,77.0,0.0,-1.34,0.0,-2.41,0.0,-2.63,0.0,-4.21,0.0,-1.83,-1.03,-2.54,0.5600000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.44625,-1.03,-3.41,0.3339285714285711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9533333333333336,-1.03,-4.21,0.265244755244755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,test,2018-06-09,2018-07-02,1,0,2018-06-09,,5,,0,next_4w,future_direct_observation,True
7759,2018-06,2018-06-11,1.5688,7.4323,511.13,Exposed,0.0438,48.16,6.9,-1.72,0.0,0.25,0.87,1,False,False,2,1,1,Sao Tome & Principe,Gulf of Guinea to Sierra Leone,1,mild,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,0.49999999999999994,-0.8660254037844387,"['2018-03-26', '2018-04-02', '2018-04-09', '2018-04-16', '2018-04-23', '2018-04-30', '2018-05-07', '2018-05-14', '2018-05-21', '2018-05-28', '2018-06-04', '2018-06-11']",-0.34,0.0,2018-06-11,0,12.0,12.0,0.0,77.0,0.0,-0.4,0.0,0.04,0.0,-0.22,0.0,0.07,0.0,-0.26,0.04,-0.4,-0.0439999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1725,0.13,-0.4,-0.0428571428571428,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0516666666666666,0.4,-0.4,-0.0535664335664335,6.0,0.0,0.0,0.0,0.0,0.0,0.0,True,test,2018-06-12,2018-07-09,1,1,2018-06-12,2018-06-12,1,1,1,next_4w,future_direct_observation,True
1317,2018-06,2018-06-18,25.6573,-79.3056,3884.55,Sheltered,0.1075,54.98,5.0,-1.05,0.0,0.0,0.87,1,False,False,2,1,1,Bahamas,Bahamas and Florida Keys,0,none,True,False,True,Future label is negative because direct surveys in the next 4 weeks reported no bleaching event.,0.49999999999999994,-0.8660254037844387,"['2018-04-02', '2018-04-09', '2018-04-16', '2018-04-23', '2018-04-30', '2018-05-07', '2018-05-14', '2018-05-21', '2018-05-28', '2018-06-04', '2018-06-11', '2018-06-18']",-0.26,0.0,2018-06-18,0,12.0,12.0,0.0,77.0,0.0,-0.96,0.0,-1.31,0.0,-2.5,0.0,-3.18,0.0,-1.225,-0.26,-2.37,0.6680000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.90375,-0.26,-2.62,0.3420238095238092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4175,-0.26,-4.45,0.2859090909090907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,test,2018-06-22,2018-07-16,1,0,2018-06-22,,4,,0,next_4w,future_direct_observation,True
1525,2018-06,2018-06-18,17.8339,-87.9939,4956.85,Sheltered,0.0434,49.65,3.0,-2.15,0.0,0.0,0.87,1,False,False,2,1,1,Belize,Belize and west Caribbean,0,none,True,False,True,Future label is negative because direct surveys in the next 4 weeks reported no bleaching event.,0.49999999999999994,-0.8660254037844387,"['2018-04-02', '2018-04-09', '2018-04-16', '2018-04-23', '2018-04-30', '2018-05-07', '2018-05-14', '2018-05-21', '2018-05-28', '2018-06-04', '2018-06-11', '2018-06-18']",-0.35,0.0,2018-06-18,0,12.0,12.0,0.0,77.0,0.0,0.01,0.0,-0.03,0.0,0.2,0.0,-1.37,0.0,0.0424999999999999,0.54,-0.35,-0.263,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045,0.54,-0.51,0.0278571428571428,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5333333333333334,0.54,-1.61,0.1744055944055943,3.0,0.0,0.0,0.0,0.0,0.0,0.0,True,test,2018-06-23,2018-07-16,1,0,2018-06-23,,5,,0,next_4w,future_direct_observation,True
1539,2018-06,2018-06-18,17.9385,-87.9349,1264.04,Exposed,0.0384,37.81,10.0,-2.25,0.0,0.5,0.87,1,False,False,2,1,1,Belize,Belize and west Caribbean,1,mild,True,False,True,Future label is positive because a direct survey in the next 4 weeks reported bleaching.,0.49999999999999994,-0.8660254037844387,"['2018-04-02', '2018-04-09', '2018-04-16', '2018-04-23', '2018-04-30', '2018-05-07', '2018-05-14', '2018-05-21', '2018-05-28', '2018-06-04', '2018-06-11', '2018-06-18']",-0.38,0.0,2018-06-18,0,12.0,12.0,0.0,77.0,0.0,0.01,0.0,-0.05,0.0,0.18,0.0,-1.36,0.0,0.005,0.44,-0.38,-0.24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08375,0.44,-0.54,0.0336904761904761,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5691666666666667,0.44,-1.68,0.1763286713286712,3.0,0.0,0.0,0.0,0.0,0.0,0.0,True,test,2018-06-22,2018-07-16,1,1,2018-06-22,2018-06-22,4,4,1,next_4w,future_direct_observation,True
15481,2018-06,2018-06-18,-18.4063,178.1091,329.45,Sheltered,0.0506,53.26,2.0,-2.95,0.0,0.0,0.87,1,False,False,2,1,1,Fiji,Fiji,0,none,True,False,True,Future label is negative because direct surveys in the next 4 weeks reported no bleaching event.,0.49999999999999994,-0.8660254037844387,"['2018-04-02', '2018-04-09', '2018-04-16', '2018-04-23', '2018-04-30', '2018-05-07', '2018-05-14', '2018-05-21', '2018-05-28', '2018-06-04', '2018-06-11', '2018-06-18']",-1.8,0.0,2018-06-18,0,12.0,12.0,0.0,77.0,0.0,-1.7,0.16,-1.7,0.45,-1.39,0.45,-0.8,1.36,-1.71,-1.64,-1.8,-0.0479999999999997,0.0,0.265,0.45,0.0,-0.1640000000000001,3.0,0.0,-1.4775,-0.75,-1.8,-0.1226190476190476,0.0,0.41375,0.9,0.0,-0.0922619047619047,7.0,0.0,-1.086666666666667,0.54,-1.8,-0.1847552447552447,2.0,0.7291666666666666,1.36,0.0,-0.1329720279720279,11.0,0.0,True,test,2018-06-20,2018-07-16,2,0,2018-06-20,,2,,0,next_4w,future_direct_observation,True
