site_id,date,sample_row_count,unique_percent_bleaching_values,observed_percent_bleaching_min,observed_percent_bleaching_max,label_is_comment_derived,provenance_sources,provenance_sample_ids
6537,2005-09-15,6,6,2.9,20.0,True,"[""Donner""]","[""10326990"", ""10326991"", ""10326992"", ""10326993"", ""10326994"", ""10326995""]"
6538,2005-09-15,5,5,3.2,9.7,True,"[""Donner""]","[""10326996"", ""10326997"", ""10326998"", ""10326999"", ""10327000""]"
6540,2005-08-15,5,5,28.5,53.6,False,"[""Donner""]","[""10327002"", ""10327003"", ""10327004"", ""10327005"", ""10327006""]"
6547,2005-09-15,2,2,0.3,0.4,False,"[""Donner""]","[""10327019"", ""10327020""]"
6548,2005-09-15,6,6,3.5,7.9,True,"[""Donner""]","[""10327021"", ""10327022"", ""10327023"", ""10327024"", ""10327025"", ""10327026""]"
6549,2005-09-15,3,3,3.6,5.4,False,"[""Donner""]","[""10327027"", ""10327028"", ""10327029""]"
6550,2005-09-15,3,3,3.7,9.0,False,"[""Donner""]","[""10327030"", ""10327031"", ""10327032""]"
6554,2005-10-15,5,5,2.3,7.3,False,"[""Donner""]","[""10327036"", ""10327037"", ""10327038"", ""10327039"", ""10327040""]"
659,1998-04-15,2,2,5.5,30.5,True,"[""Donner""]","[""10322623"", ""10322625""]"
6608,2004-10-24,4,2,0.0,2.75,False,"[""Reef_Check""]","[""10320794"", ""10320795""]"
6624,2009-03-15,2,2,1.15,2.02,True,"[""Donner""]","[""10327068"", ""10327069""]"
6644,2005-04-15,2,2,24.29,75.0,True,"[""Donner""]","[""10327077"", ""10327078""]"
666,1994-03-15,2,2,15.0,75.0,False,"[""Donner""]","[""10322640"", ""10322643""]"
6695,2011-11-12,3,2,0.0,1.25,False,"[""Reef_Check""]","[""10319055"", ""10319065""]"
6695,2014-11-22,4,2,0.25,0.62,False,"[""Reef_Check""]","[""10319062"", ""10319063""]"
6701,2011-11-05,4,2,1.0,3.75,False,"[""Reef_Check""]","[""10319289"", ""10319296""]"
6701,2012-05-27,4,2,0.0,1.0,False,"[""Reef_Check""]","[""10319282"", ""10319288""]"
6705,2003-09-27,4,2,0.25,0.75,False,"[""Reef_Check""]","[""10319045"", ""10319046""]"
6709,2011-05-01,4,2,0.25,8.25,False,"[""Reef_Check""]","[""10319327"", ""10319328""]"
6709,2012-11-25,4,2,0.0,8.25,False,"[""Reef_Check""]","[""10319321"", ""10319322""]"
6709,2013-11-24,4,2,0.0,0.02,False,"[""Reef_Check""]","[""10319318"", ""10319319""]"
6709,2014-11-16,3,2,0.38,1.0,False,"[""Reef_Check""]","[""10319317"", ""10319320""]"
6710,2003-11-01,4,2,3.0,5.0,False,"[""Reef_Check""]","[""10319186"", ""10319187""]"
6717,2005-09-15,4,4,7.5,100.0,False,"[""Donner""]","[""10327096"", ""10327099"", ""10327100"", ""10327101""]"
6717,2005-10-15,2,2,85.0,97.5,False,"[""Donner""]","[""10327102"", ""10327103""]"
6720,2005-10-15,2,2,46.0,90.0,False,"[""Donner""]","[""10327108"", ""10327109""]"
6756,2011-04-23,4,2,0.75,1.25,False,"[""Reef_Check""]","[""10319125"", ""10319135""]"
6756,2011-11-19,4,2,0.0,0.5,False,"[""Reef_Check""]","[""10319134"", ""10319139""]"
6756,2012-06-03,4,2,0.0,0.5,False,"[""Reef_Check""]","[""10319131"", ""10319132""]"
6756,2012-11-18,4,2,0.75,1.25,False,"[""Reef_Check""]","[""10319129"", ""10319130""]"
6762,2007-11-11,4,2,0.25,2.5,False,"[""Reef_Check""]","[""10319301"", ""10319302""]"
6764,2007-11-10,4,2,1.0,5.75,False,"[""Reef_Check""]","[""10319304"", ""10319305""]"
6766,2007-11-17,4,2,12.5,15.0,False,"[""Reef_Check""]","[""10319311"", ""10319312""]"
6901,2010-10-20,4,2,0.0,0.5,False,"[""Reef_Check""]","[""10318180"", ""10318183""]"
6904,2010-10-15,4,2,0.5,1.25,False,"[""Reef_Check""]","[""10318258"", ""10318259""]"
6905,2009-10-29,4,2,0.0,0.12,False,"[""Reef_Check""]","[""10318311"", ""10318313""]"
6906,2010-10-15,4,2,0.0,6.25,False,"[""Reef_Check""]","[""10318266"", ""10318267""]"
6907,2009-10-23,4,2,0.12,0.75,False,"[""Reef_Check""]","[""10318268"", ""10318269""]"
6908,2009-10-23,4,2,0.0,0.5,False,"[""Reef_Check""]","[""10318223"", ""10318224""]"
6909,2010-10-15,4,2,0.0,36.25,False,"[""Reef_Check""]","[""10318221"", ""10318222""]"
6910,2009-10-20,4,2,0.75,7.5,False,"[""Reef_Check""]","[""10318176"", ""10318179""]"
6912,2009-10-30,4,2,0.0,0.25,False,"[""Reef_Check""]","[""10318174"", ""10318175""]"
6914,2010-10-14,4,2,0.5,2.0,False,"[""Reef_Check""]","[""10318273"", ""10318274""]"
6916,2009-10-22,4,2,0.25,2.5,False,"[""Reef_Check""]","[""10318307"", ""10318310""]"
6918,2016-10-28,4,2,0.0,0.25,False,"[""Reef_Check""]","[""10318315"", ""10318319""]"
6919,2011-10-13,4,2,0.0,0.25,False,"[""Reef_Check""]","[""10318277"", ""10318285""]"
6919,2013-10-09,4,2,0.0,0.5,False,"[""Reef_Check""]","[""10318281"", ""10318286""]"
6919,2016-10-26,4,2,0.0,7.5,False,"[""Reef_Check""]","[""10318276"", ""10318283""]"
6921,2015-10-29,4,2,0.0,0.25,False,"[""Reef_Check""]","[""10318322"", ""10318323""]"
6926,2015-10-28,4,2,0.0,0.25,False,"[""Reef_Check""]","[""10318232"", ""10318233""]"
6926,2016-10-28,4,2,0.0,0.25,False,"[""Reef_Check""]","[""10318230"", ""10318234""]"
6928,2013-10-10,4,2,0.0,0.5,False,"[""Reef_Check""]","[""10318239"", ""10318240""]"
6929,2010-10-14,4,2,0.5,1.0,False,"[""Reef_Check""]","[""10318255"", ""10318256""]"
6929,2011-10-14,4,2,0.0,0.25,False,"[""Reef_Check""]","[""10318254"", ""10318257""]"
6929,2012-10-11,4,2,0.25,2.25,False,"[""Reef_Check""]","[""10318252"", ""10318253""]"
6930,2015-10-29,4,2,0.0,0.25,False,"[""Reef_Check""]","[""10318216"", ""10318217""]"
6931,2009-10-21,4,2,0.12,0.75,False,"[""Reef_Check""]","[""10318205"", ""10318206""]"
6931,2011-10-12,4,2,0.0,0.25,False,"[""Reef_Check""]","[""10318203"", ""10318204""]"
6932,2013-10-11,4,2,0.0,0.5,False,"[""Reef_Check""]","[""10318245"", ""10318246""]"
6937,2003-10-29,4,2,0.0,0.25,False,"[""Reef_Check""]","[""10313384"", ""10313392""]"
6978,2002-06-15,2,2,1.33,1.64,False,"[""Donner""]","[""10327178"", ""10327179""]"
6996,2002-06-15,2,2,4.17,5.5,True,"[""Donner""]","[""10327197"", ""10327198""]"
709,1998-04-15,2,2,5.5,30.5,True,"[""Donner""]","[""10322694"", ""10322696""]"
7134,2004-08-27,4,2,0.0,8.75,False,"[""Reef_Check""]","[""10314238"", ""10314239""]"
7137,2004-08-29,4,2,0.0,10.0,False,"[""Reef_Check""]","[""10314230"", ""10314231""]"
7185,2003-11-13,4,2,0.5,1.25,False,"[""Reef_Check""]","[""10312565"", ""10312566""]"
7188,2003-11-18,8,3,0.0,1.25,False,"[""Reef_Check""]","[""10312724"", ""10312725"", ""10312816"", ""10312817""]"
719,1998-04-15,2,2,5.5,30.5,True,"[""Donner""]","[""10322719"", ""10322723""]"
7194,2003-11-19,8,3,0.0,1.25,False,"[""Reef_Check""]","[""10312716"", ""10312717"", ""10312718"", ""10312719""]"
7194,2004-06-14,3,2,0.0,0.75,False,"[""Reef_Check""]","[""10312714"", ""10312715""]"
7194,2006-08-18,4,2,1.0,2.0,False,"[""Reef_Check""]","[""10312711"", ""10312713""]"
7194,2007-08-02,4,2,0.0,1.0,False,"[""Reef_Check""]","[""10312712"", ""10312720""]"
7206,2013-06-23,4,2,0.0,21.0,False,"[""Reef_Check""]","[""10311881"", ""10311882""]"
721,1998-04-15,2,2,5.5,30.5,True,"[""Donner""]","[""10322727"", ""10322729""]"
723,1998-04-15,3,3,5.5,75.0,True,"[""Donner""]","[""10322733"", ""10322735"", ""10322737""]"
7232,1998-09-15,2,2,30.5,75.0,True,"[""Donner""]","[""10327329"", ""10327330""]"
724,1998-04-15,2,2,5.5,30.5,True,"[""Donner""]","[""10322739"", ""10322741""]"
725,1998-04-15,2,2,5.5,30.5,True,"[""Donner""]","[""10322743"", ""10322745""]"
7283,2015-02-28,4,2,0.0,0.5,False,"[""Reef_Check""]","[""10312647"", ""10312648""]"
7287,2014-12-14,4,2,0.25,1.0,False,"[""Reef_Check""]","[""10312187"", ""10312188""]"
7290,2006-08-01,4,2,0.0,0.5,False,"[""Reef_Check""]","[""10312302"", ""10312303""]"
7294,2006-07-31,4,2,1.0,2.0,False,"[""Reef_Check""]","[""10312499"", ""10312501""]"
7294,2007-07-18,4,2,0.0,2.0,False,"[""Reef_Check""]","[""10312500"", ""10312502""]"
7297,2007-07-19,4,2,0.0,4.5,False,"[""Reef_Check""]","[""10312294"", ""10312295""]"
7305,2006-07-21,4,2,0.0,7.25,False,"[""Reef_Check""]","[""10312236"", ""10312237""]"
7305,2007-07-02,4,2,0.25,0.75,False,"[""Reef_Check""]","[""10312234"", ""10312235""]"
7307,2006-07-20,4,2,0.0,5.0,False,"[""Reef_Check""]","[""10312197"", ""10312198""]"
7308,2008-08-21,8,3,0.0,10.0,False,"[""Reef_Check""]","[""10311222"", ""10311223"", ""10311224"", ""10311225""]"
7309,2007-07-02,4,2,0.5,0.75,False,"[""Reef_Check""]","[""10312231"", ""10312232""]"
7310,2006-07-21,4,2,1.0,3.0,False,"[""Reef_Check""]","[""10312228"", ""10312229""]"
7311,2005-07-20,4,2,0.0,6.25,False,"[""Reef_Check""]","[""10312225"", ""10312226""]"
7312,2006-07-20,4,2,0.0,6.25,False,"[""Reef_Check""]","[""10312223"", ""10312224""]"
7313,2007-07-02,4,2,0.5,0.75,False,"[""Reef_Check""]","[""10312221"", ""10312222""]"
7314,2007-07-05,4,2,1.0,2.0,False,"[""Reef_Check""]","[""10312217"", ""10312218""]"
7316,2006-07-21,4,2,0.0,13.25,False,"[""Reef_Check""]","[""10312205"", ""10312206""]"
7317,2008-08-21,4,2,0.0,15.0,False,"[""Reef_Check""]","[""10311311"", ""10311312""]"
7320,2006-07-19,4,2,0.12,22.5,False,"[""Reef_Check""]","[""10312209"", ""10312210""]"
7321,2007-07-03,4,2,1.0,2.0,False,"[""Reef_Check""]","[""10312201"", ""10312202""]"
7322,2006-07-19,4,2,1.0,20.0,False,"[""Reef_Check""]","[""10312212"", ""10312213""]"
7322,2007-07-03,4,2,1.0,3.0,False,"[""Reef_Check""]","[""10312211"", ""10312214""]"
7335,2007-07-05,4,2,0.0,2.0,False,"[""Reef_Check""]","[""10312242"", ""10312243""]"
7340,2006-12-07,4,2,0.75,3.12,False,"[""Reef_Check""]","[""10319674"", ""10319676""]"
7341,2006-07-12,6,3,0.0,2.5,False,"[""Reef_Check""]","[""10319669"", ""10319670"", ""10319671""]"
7342,2006-09-29,4,2,0.0,0.62,False,"[""Reef_Check""]","[""10319680"", ""10319681""]"
7365,2010-08-06,6,3,0.0,5.0,False,"[""Reef_Check""]","[""10313095"", ""10313096"", ""10313097""]"
7366,2003-05-12,4,2,0.25,20.75,False,"[""Reef_Check""]","[""10312991"", ""10312992""]"
7367,2003-03-24,4,2,0.5,1.25,False,"[""Reef_Check""]","[""10312935"", ""10312936""]"
7369,2008-07-30,4,2,5.0,10.0,False,"[""Reef_Check""]","[""10312479"", ""10312480""]"
7370,2008-07-10,8,2,0.0,1.0,False,"[""Reef_Check""]","[""10312701"", ""10312702"", ""10312703"", ""10312704""]"
7372,2008-08-17,4,2,0.0,1.0,False,"[""Reef_Check""]","[""10311285"", ""10311286""]"
7373,2007-06-28,4,2,0.25,1.0,False,"[""Reef_Check""]","[""10312620"", ""10312621""]"
7373,2008-07-10,4,2,0.0,2.0,False,"[""Reef_Check""]","[""10312622"", ""10312623""]"
7375,2003-08-11,4,2,3.75,26.25,False,"[""Reef_Check""]","[""10312927"", ""10312928""]"
7379,2003-12-10,4,2,5.0,6.25,False,"[""Reef_Check""]","[""10312748"", ""10312749""]"
7380,2007-07-31,4,2,0.25,1.0,False,"[""Reef_Check""]","[""10312750"", ""10312751""]"
7381,2003-12-10,4,2,0.0,1.25,False,"[""Reef_Check""]","[""10312767"", ""10312768""]"
7382,2003-02-01,4,2,0.0,7.5,False,"[""Reef_Check""]","[""10312615"", ""10312616""]"
7383,2006-08-15,4,2,0.0,1.0,False,"[""Reef_Check""]","[""10312925"", ""10312926""]"
7387,2008-09-05,4,2,0.0,0.5,False,"[""Reef_Check""]","[""10312573"", ""10312574""]"
7389,2004-07-13,4,2,0.0,2.5,False,"[""Reef_Check""]","[""10312794"", ""10312795""]"
7392,2006-08-15,4,2,4.25,10.0,False,"[""Reef_Check""]","[""10312931"", ""10312932""]"
7394,2004-08-05,4,2,0.0,5.0,False,"[""Reef_Check""]","[""10312637"", ""10312638""]"
7394,2006-07-17,4,2,1.0,4.5,False,"[""Reef_Check""]","[""10312634"", ""10312636""]"
7394,2007-06-30,4,2,1.0,2.0,False,"[""Reef_Check""]","[""10312635"", ""10312642""]"
7395,2007-07-30,4,2,0.0,0.75,False,"[""Reef_Check""]","[""10312819"", ""10312821""]"
7396,2004-07-26,4,2,0.0,20.0,False,"[""Reef_Check""]","[""10312825"", ""10312826""]"
7397,2004-07-27,4,2,0.0,5.0,False,"[""Reef_Check""]","[""10312827"", ""10312828""]"
7399,2004-08-03,4,2,0.0,2.0,False,"[""Reef_Check""]","[""10312658"", ""10312665""]"
7399,2006-07-17,4,2,1.0,4.5,False,"[""Reef_Check""]","[""10312660"", ""10312664""]"
7402,2004-07-26,4,2,0.0,1.25,False,"[""Reef_Check""]","[""10312835"", ""10312836""]"
7402,2006-08-14,4,2,0.75,1.0,False,"[""Reef_Check""]","[""10312833"", ""10312834""]"
7403,2004-08-05,4,2,0.0,2.0,False,"[""Reef_Check""]","[""10312676"", ""10312677""]"
7403,2006-07-17,4,2,1.0,4.25,False,"[""Reef_Check""]","[""10312680"", ""10312681""]"
7407,2004-07-14,4,2,0.0,0.5,False,"[""Reef_Check""]","[""10312989"", ""10312990""]"
7408,2004-07-14,4,2,0.0,2.0,False,"[""Reef_Check""]","[""10312778"", ""10312779""]"
7409,2004-07-13,4,2,0.0,10.0,False,"[""Reef_Check""]","[""10312792"", ""10312793""]"
7410,2004-07-15,4,2,0.0,3.75,False,"[""Reef_Check""]","[""10312790"", ""10312791""]"
7411,2003-11-12,4,2,0.0,0.5,False,"[""Reef_Check""]","[""10312707"", ""10312708""]"
7412,2004-07-14,4,2,4.0,5.0,False,"[""Reef_Check""]","[""10312987"", ""10312988""]"
7416,2007-07-30,4,2,1.0,1.25,False,"[""Reef_Check""]","[""10312691"", ""10312692""]"
7419,2006-08-17,4,2,0.5,3.0,False,"[""Reef_Check""]","[""10312758"", ""10312759""]"
7423,2007-06-30,4,2,0.0,1.0,False,"[""Reef_Check""]","[""10312682"", ""10312683""]"
7425,2007-08-07,4,2,0.0,5.0,False,"[""Reef_Check""]","[""10312885"", ""10312886""]"
7425,2008-07-22,8,4,0.0,6.75,False,"[""Reef_Check""]","[""10312887"", ""10312888"", ""10312891"", ""10312892""]"
7425,2008-07-24,4,2,3.75,5.0,False,"[""Reef_Check""]","[""10312889"", ""10312890""]"
7426,2006-08-08,4,2,0.0,0.25,False,"[""Reef_Check""]","[""10312903"", ""10312904""]"
7428,2008-07-24,8,2,0.0,10.0,False,"[""Reef_Check""]","[""10312893"", ""10312894"", ""10312897"", ""10312898""]"
7430,2007-08-07,4,2,0.0,5.0,False,"[""Reef_Check""]","[""10312872"", ""10312873""]"
7431,2006-08-08,4,2,1.0,2.5,False,"[""Reef_Check""]","[""10312901"", ""10312902""]"
7432,2008-07-23,4,2,5.0,15.0,False,"[""Reef_Check""]","[""10312852"", ""10312853""]"
7433,2006-08-07,4,2,0.0,2.0,False,"[""Reef_Check""]","[""10312856"", ""10312857""]"
7433,2007-08-09,4,2,0.25,0.5,False,"[""Reef_Check""]","[""10312858"", ""10312861""]"
7436,2006-08-08,4,2,5.0,8.5,False,"[""Reef_Check""]","[""10312865"", ""10312866""]"
7436,2007-08-07,4,2,0.25,5.0,False,"[""Reef_Check""]","[""10312867"", ""10312868""]"
7436,2008-07-25,4,2,10.0,13.75,False,"[""Reef_Check""]","[""10312864"", ""10312869""]"
7437,2006-03-10,4,2,0.0,5.0,False,"[""Reef_Check""]","[""10312870"", ""10312871""]"
7442,2012-09-08,4,2,1.5,3.5,False,"[""Reef_Check""]","[""10311512"", ""10311513""]"
7445,2013-05-04,4,2,0.0,0.75,False,"[""Reef_Check""]","[""10311402"", ""10311403""]"
7448,2013-05-05,4,2,2.75,3.5,False,"[""Reef_Check""]","[""10311408"", ""10311409""]"
7450,2013-05-04,4,2,2.5,10.25,False,"[""Reef_Check""]","[""10311400"", ""10311401""]"
7452,2006-07-29,4,2,0.0,20.0,False,"[""Reef_Check""]","[""10312977"", ""10312978""]"
7452,2007-07-16,4,2,0.0,1.0,False,"[""Reef_Check""]","[""10312975"", ""10312976""]"
7455,2013-05-03,4,2,0.0,7.0,False,"[""Reef_Check""]","[""10311417"", ""10311419""]"
7470,2006-07-29,4,2,0.0,20.0,False,"[""Reef_Check""]","[""10312798"", ""10312800""]"
7470,2007-07-16,4,2,0.0,1.0,False,"[""Reef_Check""]","[""10312799"", ""10312801""]"
7472,2008-04-02,4,2,0.5,10.0,False,"[""Reef_Check""]","[""10312442"", ""10312443""]"
7475,2014-03-19,4,2,2.0,5.75,False,"[""Reef_Check""]","[""10311412"", ""10311413""]"
7477,2008-07-31,4,2,0.0,10.0,False,"[""Reef_Check""]","[""10312470"", ""10312471""]"
7478,2008-07-31,4,2,0.0,5.0,False,"[""Reef_Check""]","[""10312485"", ""10312488""]"
7485,2008-08-02,4,2,0.0,5.0,False,"[""Reef_Check""]","[""10312517"", ""10312518""]"
7487,2007-07-11,4,2,1.0,1.25,False,"[""Reef_Check""]","[""10312514"", ""10312515""]"
7493,2006-07-25,4,2,0.0,0.25,False,"[""Reef_Check""]","[""10312506"", ""10312507""]"
7493,2007-07-11,4,2,0.0,1.0,False,"[""Reef_Check""]","[""10312504"", ""10312505""]"
7498,2008-04-02,4,2,5.0,26.25,False,"[""Reef_Check""]","[""10312649"", ""10312650""]"
7502,2007-07-10,4,2,0.0,0.25,False,"[""Reef_Check""]","[""10312450"", ""10312453""]"
7503,2008-08-02,4,2,0.0,10.0,False,"[""Reef_Check""]","[""10312467"", ""10312468""]"
7513,2008-08-06,4,2,0.0,5.0,False,"[""Reef_Check""]","[""10312529"", ""10312530""]"
7529,2007-07-15,4,2,0.0,1.0,False,"[""Reef_Check""]","[""10312970"", ""10312971""]"
7537,2008-05-04,4,2,10.0,20.0,False,"[""Reef_Check""]","[""10312444"", ""10312445""]"
7538,2008-08-06,4,2,0.0,20.0,False,"[""Reef_Check""]","[""10312554"", ""10312555""]"
7539,2006-07-26,4,2,0.0,1.5,False,"[""Reef_Check""]","[""10312955"", ""10312956""]"
7539,2007-07-15,4,2,0.0,1.0,False,"[""Reef_Check""]","[""10312957"", ""10312958""]"
7542,2006-07-26,4,2,0.0,0.75,False,"[""Reef_Check""]","[""10312937"", ""10312942""]"
7542,2007-07-14,4,2,0.0,2.0,False,"[""Reef_Check""]","[""10312938"", ""10312941""]"
7595,2013-06-25,4,2,0.0,59.5,False,"[""Reef_Check""]","[""10311875"", ""10311876""]"
7596,2013-06-26,4,2,0.0,40.25,False,"[""Reef_Check""]","[""10311883"", ""10311884""]"
7604,2016-06-12,4,2,1.75,5.5,False,"[""Reef_Check""]","[""10311731"", ""10311732""]"
7620,2014-04-23,4,2,0.0,0.75,False,"[""Reef_Check""]","[""10311819"", ""10311820""]"
7633,2013-04-06,4,2,0.0,2.0,False,"[""Reef_Check""]","[""10311790"", ""10311791""]"
7635,2013-04-20,4,2,1.5,2.5,False,"[""Reef_Check""]","[""10311781"", ""10311785""]"
7635,2013-12-20,4,2,0.0,0.75,False,"[""Reef_Check""]","[""10311786"", ""10311789""]"
7657,2012-11-07,4,2,0.0,1.25,False,"[""Reef_Check""]","[""10311753"", ""10311754""]"
7671,2005-02-21,4,2,0.0,0.25,False,"[""Reef_Check""]","[""10311684"", ""10311685""]"
7684,2014-06-16,4,2,0.0,7.5,False,"[""Reef_Check""]","[""10319003"", ""10319004""]"
7686,2017-04-27,4,2,0.0,14.25,False,"[""Reef_Check""]","[""10319005"", ""10319006""]"
7687,2014-04-30,4,2,0.0,5.0,False,"[""Reef_Check""]","[""10319007"", ""10319008""]"
7720,2008-10-22,3,2,1.25,6.75,False,"[""Reef_Check""]","[""10318678"", ""10318679""]"
7721,2005-12-29,4,2,22.25,44.5,False,"[""Reef_Check""]","[""10318662"", ""10318669""]"
7721,2006-04-22,4,2,0.0,1.5,False,"[""Reef_Check""]","[""10318666"", ""10318667""]"
7723,2008-10-22,4,2,2.5,7.5,False,"[""Reef_Check""]","[""10318551"", ""10318552""]"
7723,2009-02-12,4,2,0.0,1.25,False,"[""Reef_Check""]","[""10318549"", ""10318550""]"
7725,2008-10-22,4,2,8.75,10.0,False,"[""Reef_Check""]","[""10318715"", ""10318716""]"
7733,2005-10-26,4,2,50.0,60.0,False,"[""Reef_Check""]","[""10318854"", ""10318855""]"
7733,2006-02-16,4,2,0.0,20.0,False,"[""Reef_Check""]","[""10318852"", ""10318853""]"
7735,2006-02-16,4,2,0.0,2.5,False,"[""Reef_Check""]","[""10318532"", ""10318533""]"
7737,2007-11-28,4,2,0.0,0.25,False,"[""Reef_Check""]","[""10318657"", ""10318660""]"
7786,2009-01-06,4,2,0.0,0.5,False,"[""Reef_Check""]","[""10317681"", ""10317682""]"
7873,2013-10-07,4,2,0.0,0.02,False,"[""Reef_Check""]","[""10315668"", ""10315670""]"
7875,2013-09-28,4,2,0.5,10.0,False,"[""Reef_Check""]","[""10315690"", ""10315691""]"
7878,2013-09-28,4,2,0.0,0.75,False,"[""Reef_Check""]","[""10315682"", ""10315683""]"
7905,2000-12-15,2,2,3.0,3.25,False,"[""Donner""]","[""10327398"", ""10327399""]"
7905,2001-03-15,2,2,3.75,4.2,False,"[""Donner""]","[""10327394"", ""10327395""]"
7905,2001-09-15,2,2,1.6,2.75,False,"[""Donner""]","[""10327396"", ""10327397""]"
7916,2005-04-15,2,2,9.8,12.22,True,"[""Donner""]","[""10327406"", ""10327407""]"
7916,2007-04-15,2,2,22.93,27.05,True,"[""Donner""]","[""10327408"", ""10327409""]"
7924,2007-04-15,2,2,17.89,19.21,True,"[""Donner""]","[""10327419"", ""10327420""]"
794,1998-04-15,2,2,30.5,75.0,True,"[""Donner""]","[""10322831"", ""10322833""]"
7959,2005-12-15,2,2,22.0,44.5,False,"[""Donner""]","[""10327438"", ""10327439""]"
7971,2009-01-07,4,2,5.75,7.5,False,"[""Reef_Check""]","[""10317532"", ""10317533""]"
7975,2009-01-08,4,2,0.0,25.0,False,"[""Reef_Check""]","[""10317527"", ""10317528""]"
7981,2019-04-27,4,2,0.0,0.75,False,"[""Reef_Check""]","[""10311828"", ""10311830""]"
7989,2017-06-10,4,2,0.0,0.25,False,"[""Reef_Check""]","[""10312087"", ""10312088""]"
7991,2016-04-30,4,2,0.0,17.5,False,"[""Reef_Check""]","[""10312023"", ""10312024""]"
7993,2016-04-30,4,2,0.0,17.5,False,"[""Reef_Check""]","[""10312035"", ""10312036""]"
7994,2017-06-10,4,2,0.0,1.25,False,"[""Reef_Check""]","[""10312079"", ""10312080""]"
7998,2014-10-15,4,2,0.0,1.0,False,"[""Reef_Check""]","[""10311716"", ""10311717""]"
8004,2016-11-23,4,2,0.0,0.75,False,"[""Reef_Check""]","[""10311775"", ""10311777""]"
8005,2016-11-23,4,2,0.0,1.25,False,"[""Reef_Check""]","[""10311759"", ""10311760""]"
8006,2014-10-29,4,2,0.0,0.5,False,"[""Reef_Check""]","[""10311710"", ""10311714""]"
8038,2016-05-28,4,2,0.0,0.5,False,"[""Reef_Check""]","[""10312128"", ""10312129""]"
8038,2018-05-25,4,2,0.0,0.75,False,"[""Reef_Check""]","[""10312122"", ""10312123""]"
8042,2010-07-11,8,2,0.0,0.25,False,"[""Reef_Check""]","[""10312048"", ""10312051"", ""10312052"", ""10312053""]"
8048,2016-05-15,4,2,0.0,3.0,False,"[""Reef_Check""]","[""10312100"", ""10312101""]"
8060,2014-10-15,4,2,0.0,2.0,False,"[""Reef_Check""]","[""10311725"", ""10311726""]"
808,1998-04-15,2,2,30.5,75.0,True,"[""Donner""]","[""10322858"", ""10322860""]"
8101,2007-04-15,4,4,1.08,11.13,True,"[""Donner""]","[""10327459"", ""10327460"", ""10327461"", ""10327463""]"
8105,2005-04-15,2,2,3.06,10.46,True,"[""Donner""]","[""10327467"", ""10327468""]"
8116,2010-05-15,2,2,10.34,26.74,True,"[""Donner""]","[""10327481"", ""10327482""]"
818,1998-04-15,2,2,30.5,75.0,True,"[""Donner""]","[""10322884"", ""10322886""]"
822,1998-04-15,2,2,30.5,75.0,True,"[""Donner""]","[""10322894"", ""10322896""]"
8235,2018-02-12,4,2,1.25,5.25,False,"[""Reef_Check""]","[""10321410"", ""10321411""]"
8238,2009-07-20,4,2,0.0,0.25,False,"[""Reef_Check""]","[""10321360"", ""10321366""]"
8238,2010-05-27,4,2,85.0,88.75,False,"[""Reef_Check""]","[""10321357"", ""10321361""]"
8238,2010-07-15,4,2,55.0,96.5,False,"[""Reef_Check""]","[""10321348"", ""10321359""]"
8238,2010-08-03,4,2,62.5,66.25,False,"[""Reef_Check""]","[""10321334"", ""10321341""]"
8238,2011-01-20,4,2,0.0,0.25,False,"[""Reef_Check""]","[""10321335"", ""10321336""]"
8238,2013-06-10,4,2,0.0,20.0,False,"[""Reef_Check""]","[""10321337"", ""10321338""]"
8238,2014-05-28,4,2,40.0,47.5,False,"[""Reef_Check""]","[""10321342"", ""10321349""]"
8238,2014-06-30,4,2,21.25,27.5,False,"[""Reef_Check""]","[""10321343"", ""10321344""]"
825,1998-04-15,2,2,30.5,75.0,True,"[""Donner""]","[""10322902"", ""10322905""]"
8276,2012-06-17,4,2,0.0,2.25,False,"[""Reef_Check""]","[""10321209"", ""10321210""]"
829,1998-04-15,2,2,30.5,75.0,True,"[""Donner""]","[""10322913"", ""10322915""]"
8306,2018-10-17,4,2,0.0,1.0,False,"[""Reef_Check""]","[""10321383"", ""10321384""]"
8308,2014-07-07,4,2,10.0,11.25,False,"[""Reef_Check""]","[""10321391"", ""10321392""]"
8312,2013-05-10,4,2,0.0,5.0,False,"[""Reef_Check""]","[""10321372"", ""10321374""]"
8312,2014-05-27,4,2,57.5,100.0,False,"[""Reef_Check""]","[""10321370"", ""10321371""]"
8312,2014-07-27,4,2,5.25,12.5,False,"[""Reef_Check""]","[""10321376"", ""10321377""]"
8313,2020-01-09,4,2,1.0,2.5,False,"[""Reef_Check""]","[""10321275"", ""10321276""]"
8316,2014-06-15,4,2,42.5,46.25,False,"[""Reef_Check""]","[""10321401"", ""10321402""]"
8317,2010-08-15,4,2,22.5,70.0,False,"[""Reef_Check""]","[""10321393"", ""10321394""]"
8318,2018-11-21,4,2,0.0,2.75,False,"[""Reef_Check""]","[""10321305"", ""10321306""]"
8319,2007-12-17,4,2,0.75,1.0,False,"[""Reef_Check""]","[""10321320"", ""10321322""]"
8319,2008-08-16,4,2,0.0,1.0,False,"[""Reef_Check""]","[""10321317"", ""10321323""]"
8319,2008-12-30,4,2,1.0,1.25,False,"[""Reef_Check""]","[""10321324"", ""10321325""]"
