lat,lon,baa,dhw,sst_anom,turbidity,date,bleaching_present
22.975,-44.575,0,0.0,-3.2,0.0,2021-04-01,0
20.275,-152.825,0,0.0,-2.68,0.0,2021-04-01,0
-14.675,-97.025,0,0.0,-0.5,0.0,2021-04-01,0
18.575,-37.025,0,0.0,-2.91,0.0,2021-04-01,0
-20.175,-104.275,0,0.0,-1.1,0.0,2021-04-01,0
-24.525,-11.925,1,0.0,0.0,0.0,2021-04-01,1
15.275,-83.125,0,0.0,-0.78,0.0,2021-04-01,0
-18.975,-158.075,1,0.99,0.64,0.0,2021-04-01,1
16.675,90.525,0,0.0,-0.86,0.0,2021-04-01,0
18.825,126.375,0,0.0,-1.58,0.0,2021-04-01,0
11.425,153.675,0,0.0,-0.6900000000000001,0.0,2021-04-01,0
-29.325,109.075,3,4.13,1.19,0.0,2021-04-01,1
-23.675,57.375,1,4.5200000000000005,0.5,0.0,2021-04-01,1
-7.625,-175.975,1,0.0,0.05,0.0,2021-04-01,1
21.325,174.975,0,0.0,-2.41,0.0,2021-04-01,0
15.975,60.925,0,0.0,-1.37,0.0,2021-04-01,0
11.625,69.525,0,0.0,-0.31,0.0,2021-04-01,0
20.625,-112.575,0,0.0,-4.12,0.0,2021-04-01,0
22.525,-178.275,0,0.0,-2.86,0.0,2021-04-01,0
0.575,-143.075,0,0.0,-0.87,0.0,2021-04-01,0
-14.825,-85.775,1,0.0,0.27,0.0,2021-04-01,1
-17.975,-13.775,1,0.0,0.43,0.0,2021-04-01,1
-2.125,-81.975,0,6.17,-2.48,0.0,2021-04-01,0
-8.675,48.425,2,1.07,0.98,0.0,2021-04-01,1
-25.175,3.275,1,0.73,0.34,0.0,2021-04-01,1
27.675,168.125,0,0.0,-5.44,0.0,2021-04-01,0
15.575,-111.925,0,0.0,-1.42,0.0,2021-04-01,0
19.575,-87.025,0,0.0,-1.62,0.0,2021-04-01,0
-7.025,-137.475,0,0.0,-0.72,0.0,2021-04-01,0
-19.375,-174.925,1,0.48,0.5,0.0,2021-04-01,1
-4.725,-171.725,0,0.0,-0.5700000000000001,0.0,2021-04-01,0
1.025,-38.575,1,0.0,0.37,0.0,2021-04-01,1
17.325,89.725,0,0.0,-1.04,0.0,2021-04-01,0
4.575,80.875,0,0.0,-0.3,0.0,2021-04-01,0
-27.075,10.725,1,0.17,0.07,0.0,2021-04-01,1
-7.425,78.525,1,0.0,0.91,0.0,2021-04-01,1
25.025,153.475,0,0.0,-3.41,0.0,2021-04-01,0
26.025,-18.125,0,0.0,-3.59,0.0,2021-04-01,0
16.625,-163.475,0,0.0,-2.14,0.0,2021-04-01,0
14.975,72.225,1,0.0,0.03,0.0,2021-04-01,1
-9.875,-164.125,1,0.0,-0.02,0.0,2021-04-01,1
-4.225,53.575,1,0.0,0.29,0.0,2021-04-01,1
-18.425,61.925,2,1.76,1.3,0.0,2021-04-01,1
-23.925,-117.875,1,0.0,-0.04,0.0,2021-04-01,1
12.225,43.525,0,0.0,-3.06,0.0,2021-04-01,0
-14.975,115.425,3,6.63,0.93,0.0,2021-04-01,1
-6.175,157.675,1,0.0,0.22,0.0,2021-04-01,1
20.175,179.375,0,0.0,-2.06,0.0,2021-04-01,0
2.875,-160.425,0,0.0,-0.88,0.0,2021-04-01,0
21.775,-62.825,0,0.0,-2.48,0.0,2021-04-01,0
-5.075,175.825,0,0.0,-0.44,0.0,2021-04-01,0
1.975,-175.775,0,0.0,-1.12,0.0,2021-04-01,0
9.225,-109.025,0,0.0,-0.22,0.0,2021-04-01,0
14.825,-109.575,0,0.0,-1.43,0.0,2021-04-01,0
-24.525,97.225,2,1.74,0.71,0.0,2021-04-01,1
-5.875,158.825,1,0.0,0.22,0.0,2021-04-01,1
-9.925,-142.525,0,0.0,-0.68,0.0,2021-04-01,0
-24.675,-11.975,1,0.0,-0.06,0.0,2021-04-01,1
17.575,-120.525,0,0.0,-2.89,0.0,2021-04-01,0
19.175,142.975,0,0.0,-1.23,0.0,2021-04-01,0
1.625,119.925,1,0.0,0.04,0.0,2021-04-01,1
-0.825,4.875,1,0.0,0.01,0.0,2021-04-01,1
-10.075,95.725,1,0.0,0.25,0.0,2021-04-01,1
-19.025,-128.575,0,0.0,-0.32,0.0,2021-04-01,0
-14.475,93.675,2,0.15,0.9,0.0,2021-04-01,1
11.275,90.075,0,0.0,-0.8200000000000001,0.0,2021-04-01,0
-16.475,156.875,4,8.09,0.79,0.0,2021-04-01,1
15.475,127.925,0,0.0,-1.29,0.0,2021-04-01,0
4.575,-170.275,0,0.0,-1.56,0.0,2021-04-01,0
-12.325,-79.475,0,2.35,-1.96,0.0,2021-04-01,0
2.925,-47.525,1,0.0,0.05,0.0,2021-04-01,1
4.325,-108.175,1,0.0,0.15,0.0,2021-04-01,1
-10.025,43.275,2,0.8,0.28,0.0,2021-04-01,1
-0.075,84.525,1,0.0,-0.24,0.0,2021-04-01,1
-22.325,7.125,1,0.0,-0.13,0.0,2021-04-01,1
-10.475,-139.725,0,0.0,-0.67,0.0,2021-04-01,0
28.825,-176.025,0,0.0,-4.82,0.0,2021-04-01,0
14.375,110.225,0,0.0,-2.44,0.0,2021-04-01,0
18.675,-165.075,0,0.0,-2.21,0.0,2021-04-01,0
-17.075,68.325,3,5.8100000000000005,0.74,0.0,2021-04-01,1
29.375,-26.775,0,0.0,-5.34,0.0,2021-04-01,0
-11.425,156.725,1,5.07,0.63,0.0,2021-04-01,1
17.725,68.675,0,0.0,-0.92,0.0,2021-04-01,0
-9.475,123.025,1,2.88,0.33,0.0,2021-04-01,1
-6.475,-134.325,0,0.0,-0.71,0.0,2021-04-01,0
6.625,156.625,0,0.0,-0.22,0.0,2021-04-01,0
-28.325,-82.925,1,0.0,-0.03,0.0,2021-04-01,1
-2.025,-156.625,0,0.0,-1.18,0.0,2021-04-01,0
12.475,-162.625,0,0.0,-2.14,0.0,2021-04-01,0
-28.675,63.825,3,6.69,0.99,0.0,2021-04-01,1
-15.175,116.975,1,3.87,0.71,0.0,2021-04-01,1
-0.425,-93.625,1,3.4,-1.02,0.0,2021-04-01,1
-20.225,-131.925,0,0.0,-0.34,0.0,2021-04-01,0
5.975,160.775,1,0.0,-0.19,0.0,2021-04-01,1
-29.925,-87.125,1,0.0,0.06,0.0,2021-04-01,1
14.875,-108.425,0,0.0,-0.62,0.0,2021-04-01,0
-5.975,-26.175,1,0.0,0.02,0.0,2021-04-01,1
-18.575,-32.825,1,0.0,0.13,0.0,2021-04-01,1
29.575,49.175,0,0.0,-12.33,0.0,2021-04-01,0
-7.525,130.925,1,0.0,0.62,0.0,2021-04-01,1
-7.875,91.675,1,0.0,-0.05,0.0,2021-04-01,1
21.175,-164.025,0,0.0,-2.61,0.0,2021-04-01,0
22.825,-118.775,0,0.0,-5.22,0.0,2021-04-01,0
-8.075,-102.525,0,0.0,-0.48,0.0,2021-04-01,0
-2.775,-10.875,0,0.0,-0.18,0.0,2021-04-01,0
2.025,-167.175,0,0.0,-1.12,0.0,2021-04-01,0
10.475,126.725,0,0.0,-0.62,0.0,2021-04-01,0
13.125,-124.325,0,0.0,-2.06,0.0,2021-04-01,0
22.375,61.875,0,0.0,-0.72,0.0,2021-04-01,0
-7.675,87.825,1,0.0,0.55,0.0,2021-04-01,1
-19.825,-177.425,1,0.79,0.1,0.0,2021-04-01,1
21.625,-86.725,0,0.0,-1.46,0.0,2021-04-01,0
11.675,158.725,0,0.0,-0.9500000000000001,0.0,2021-04-01,0
-9.125,-160.675,0,0.0,-0.08,0.0,2021-04-01,0
-27.375,168.175,1,3.46,0.38,0.0,2021-04-01,1
-26.175,70.325,1,0.0,-0.58,0.0,2021-04-01,1
29.875,-150.975,0,0.0,-4.0,0.0,2021-04-01,0
17.825,91.425,0,0.0,-1.0,0.0,2021-04-01,0
25.375,-114.125,0,0.0,-5.28,0.0,2021-04-01,0
3.125,-13.725,1,0.0,0.36,0.0,2021-04-01,1
-5.625,3.775,1,0.0,0.12,0.0,2021-04-01,1
24.625,-117.425,0,0.0,-4.47,0.0,2021-04-01,0
5.325,-108.875,0,0.0,-0.29,0.0,2021-04-01,0
2.225,-7.025,0,0.0,-0.29,0.0,2021-04-01,0
-12.725,100.125,2,0.32,0.65,0.0,2021-04-01,1
25.425,-39.275,0,0.0,-3.99,0.0,2021-04-01,0
-18.125,-32.325,1,0.0,0.13,0.0,2021-04-01,1
10.375,-103.625,0,0.0,-0.91,0.0,2021-04-01,0
-24.675,-114.725,0,0.0,-0.25,0.0,2021-04-01,0
-27.275,104.325,2,1.58,1.2,0.0,2021-04-01,1
27.725,129.775,0,0.0,-5.7700000000000005,0.0,2021-04-01,0
20.775,-25.025,0,0.0,-3.83,0.0,2021-04-01,0
29.275,-79.925,0,0.0,-2.73,0.0,2021-04-01,0
-21.825,-10.675,1,0.0,0.33,0.0,2021-04-01,1
-6.775,101.725,1,0.0,-0.03,0.0,2021-04-01,1
11.375,166.475,0,0.0,-1.22,0.0,2021-04-01,0
-18.625,106.825,4,9.51,2.11,0.0,2021-04-01,1
-16.475,99.925,3,6.15,1.16,0.0,2021-04-01,1
-4.775,-24.975,0,0.0,-0.12,0.0,2021-04-01,0
19.375,165.925,0,0.0,-1.82,0.0,2021-04-01,0
-15.825,66.325,3,4.15,0.76,0.0,2021-04-01,1
26.475,-64.425,0,0.0,-4.12,0.0,2021-04-01,0
-11.225,-170.375,1,0.0,0.08,0.0,2021-04-01,1
-29.275,-110.225,0,1.79,-0.29,0.0,2021-04-01,0
11.975,-152.125,0,0.0,-2.49,0.0,2021-04-01,0
-24.475,-0.025,1,0.0,0.55,0.0,2021-04-01,1
16.325,160.125,0,0.0,-1.1400000000000001,0.0,2021-04-01,0
19.325,119.775,0,0.0,-1.3900000000000001,0.0,2021-04-01,0
-8.825,127.775,1,0.0,-0.48,0.0,2021-04-01,1
-21.975,-140.225,1,2.88,0.24,0.0,2021-04-01,1
21.275,149.375,0,0.0,-2.14,0.0,2021-04-01,0
12.625,-163.875,0,0.0,-2.04,0.0,2021-04-01,0
7.975,105.575,0,0.0,-1.51,0.0,2021-04-01,0
27.975,-94.225,0,0.0,-8.31,0.0,2021-04-01,0
-13.725,-172.875,1,0.0,0.26,0.0,2021-04-01,1
-21.975,-134.375,1,0.0,-0.12,0.0,2021-04-01,1
-9.025,-171.875,1,0.0,0.11,0.0,2021-04-01,1
-23.975,-18.775,1,0.0,-0.24,0.0,2021-04-01,1
-26.675,-16.075,0,0.0,-0.66,0.0,2021-04-01,0
-8.925,-20.275,1,0.0,-0.02,0.0,2021-04-01,1
-7.375,4.675,1,0.0,0.01,0.0,2021-04-01,1
6.075,115.325,0,0.0,-1.5,0.0,2021-04-01,0
-9.675,-126.975,0,0.0,-0.48,0.0,2021-04-01,0
-22.425,72.375,2,0.3,0.39,0.0,2021-04-01,1
23.925,155.425,0,0.0,-3.99,0.0,2021-04-01,0
5.875,-163.875,0,0.0,-2.08,0.0,2021-04-01,0
27.425,140.025,0,0.0,-5.21,0.0,2021-04-01,0
-21.075,-122.475,0,0.0,-0.4,0.0,2021-04-01,0
-10.325,-124.575,0,0.0,-0.53,0.0,2021-04-01,0
-29.075,-34.475,1,5.15,0.09,0.0,2021-04-01,1
-28.375,-160.425,7,24.98,2.06,0.0,2021-04-01,1
3.375,-135.925,0,0.0,-1.2,0.0,2021-04-01,0
-20.225,-140.125,1,0.0,-0.04,0.0,2021-04-01,1
-26.525,158.775,1,0.0,-0.37,0.0,2021-04-01,1
-2.225,75.975,1,0.0,0.17,0.0,2021-04-01,1
-5.525,69.375,1,0.0,-0.13,0.0,2021-04-01,1
-21.875,160.325,1,3.85,0.29,0.0,2021-04-01,1
24.575,-172.625,0,0.0,-3.48,0.0,2021-04-01,0
0.025,157.225,1,0.0,0.01,0.0,2021-04-01,1
7.775,-103.175,0,0.0,-0.88,0.0,2021-04-01,0
7.825,130.275,0,0.0,-0.3,0.0,2021-04-01,0
-11.225,165.175,1,3.5100000000000002,0.61,0.0,2021-04-01,1
27.475,-38.375,0,0.0,-4.91,0.0,2021-04-01,0
17.025,107.725,0,0.0,-4.8100000000000005,0.0,2021-04-01,0
16.975,-154.025,0,0.0,-2.7,0.0,2021-04-01,0
5.875,159.675,0,0.0,-0.13,0.0,2021-04-01,0
10.625,101.725,0,0.0,-0.1,0.0,2021-04-01,0
-28.175,-83.525,1,0.0,0.0,0.0,2021-04-01,1
-24.775,7.575,1,0.31,0.39,0.0,2021-04-01,1
15.275,87.075,0,0.0,-1.28,0.0,2021-04-01,0
-10.075,84.875,1,0.16,0.78,0.0,2021-04-01,1
-21.975,55.625,1,6.26,0.64,0.0,2021-04-01,1
23.375,-53.925,0,0.0,-3.79,0.0,2021-04-01,0
-5.975,103.775,1,0.0,0.01,0.0,2021-04-01,1
-7.625,-146.175,0,0.0,-0.61,0.0,2021-04-01,0
-21.975,-14.825,1,0.0,0.18,0.0,2021-04-01,1
-9.925,160.275,1,2.23,0.22,0.0,2021-04-01,1
-21.025,-87.975,0,0.0,-0.41000000000000003,0.0,2021-04-01,0
27.125,178.875,0,0.0,-5.12,0.0,2021-04-01,0
-16.725,148.475,1,5.68,-0.19,0.0,2021-04-01,1
-3.175,-148.425,0,0.0,-0.65,0.0,2021-04-01,0
1.925,-137.375,0,0.0,-1.2,0.0,2021-04-01,0
-6.375,74.925,1,0.0,0.28,0.0,2021-04-01,1
-27.875,-86.025,1,0.0,-0.22,0.0,2021-04-01,1
5.175,105.525,0,0.0,-0.56,0.0,2021-04-01,0
-15.825,-36.875,1,0.0,0.05,0.0,2021-04-01,1
-22.725,-13.125,1,0.0,0.29,0.0,2021-04-01,1
25.625,-169.175,0,0.0,-3.46,0.0,2021-04-01,0
3.025,61.375,0,0.0,-0.61,0.0,2021-04-01,0
6.275,-177.825,0,0.0,-1.27,0.0,2021-04-01,0
-29.475,-127.975,0,1.1,-0.54,0.0,2021-04-01,0
29.775,-46.525,0,0.0,-5.55,0.0,2021-04-01,0
-15.375,-150.475,1,0.0,0.01,0.0,2021-04-01,1
-29.925,-151.475,7,22.95,1.17,0.0,2021-04-01,1
-27.925,109.375,1,5.76,0.5700000000000001,0.0,2021-04-01,1
28.725,-19.725,0,0.0,-4.3100000000000005,0.0,2021-04-01,0
9.725,-137.225,0,0.0,-1.58,0.0,2021-04-01,0
8.475,76.025,1,0.0,-0.5,0.0,2021-04-01,1
-4.075,-177.675,0,0.0,-0.65,0.0,2021-04-01,0
-3.675,-13.525,0,0.0,-0.37,0.0,2021-04-01,0
-8.375,-117.275,0,0.0,-0.29,0.0,2021-04-01,0
15.275,-159.575,0,0.0,-2.22,0.0,2021-04-01,0
8.875,-152.425,0,0.0,-2.16,0.0,2021-04-01,0
-18.225,-120.925,0,0.0,-0.51,0.0,2021-04-01,0
8.275,150.925,0,0.0,-0.22,0.0,2021-04-01,0
1.275,-161.625,0,0.0,-0.98,0.0,2021-04-01,0
-5.025,-140.625,0,0.0,-0.61,0.0,2021-04-01,0
12.775,163.075,0,0.0,-1.1400000000000001,0.0,2021-04-01,0
-0.175,-120.925,0,0.0,-1.32,0.0,2021-04-01,0
-17.275,-176.475,1,0.31,0.6,0.0,2021-04-01,1
22.875,-141.075,0,0.0,-2.93,0.0,2021-04-01,0
7.225,-115.925,0,0.0,-1.02,0.0,2021-04-01,0
-18.125,94.125,2,0.76,1.23,0.0,2021-04-01,1
10.925,-151.125,0,0.0,-2.69,0.0,2021-04-01,0
-22.225,-153.375,1,8.52,0.87,0.0,2021-04-01,1
29.075,-73.025,0,0.0,-4.8,0.0,2021-04-01,0
8.025,-157.075,0,0.0,-2.11,0.0,2021-04-01,0
16.475,-36.225,0,0.0,-3.35,0.0,2021-04-01,0
-16.575,89.075,1,0.0,-0.01,0.0,2021-04-01,1
29.125,-154.025,0,0.0,-3.87,0.0,2021-04-01,0
-29.125,71.875,1,0.0,0.44,0.0,2021-04-01,1
22.775,-162.825,0,0.0,-2.86,0.0,2021-04-01,0
6.975,-50.425,0,0.0,-0.97,0.0,2021-04-01,0
-13.375,-162.975,1,0.0,0.1,0.0,2021-04-01,1
-28.525,62.125,1,8.57,0.28,0.0,2021-04-01,1
2.825,107.825,0,0.0,-0.79,0.0,2021-04-01,0
-29.475,-8.275,0,3.72,-0.21,0.0,2021-04-01,0
-25.775,-1.975,1,0.0,-0.02,0.0,2021-04-01,1
-12.475,148.975,1,6.07,0.61,0.0,2021-04-01,1
-13.425,126.175,2,1.9100000000000001,0.45,0.0,2021-04-01,1
24.125,-147.775,0,0.0,-3.04,0.0,2021-04-01,0
-29.375,-160.875,7,23.88,2.11,0.0,2021-04-01,1
27.175,-122.125,0,0.0,-4.88,0.0,2021-04-01,0
4.325,72.425,1,0.0,-0.23,0.0,2021-04-01,1
18.625,-124.075,0,0.0,-4.3500000000000005,0.0,2021-04-01,0
22.475,-36.775,0,0.0,-3.22,0.0,2021-04-01,0
10.775,170.375,0,0.0,-1.1,0.0,2021-04-01,0
-9.375,179.125,1,0.0,0.14,0.0,2021-04-01,1
6.025,-101.025,1,0.0,0.06,0.0,2021-05-01,1
14.525,-107.425,1,0.0,-0.03,0.0,2021-05-01,1
-5.925,2.775,1,0.0,0.39,0.0,2021-05-01,1
-27.475,-3.275,0,0.0,-1.1400000000000001,0.0,2021-05-01,0
7.125,-144.975,0,0.0,-1.25,0.0,2021-05-01,0
21.025,-167.375,0,0.0,-1.56,0.0,2021-05-01,0
14.125,-152.825,0,0.0,-2.45,0.0,2021-05-01,0
9.775,-15.525,0,0.0,-4.71,0.0,2021-05-01,0
8.875,69.525,1,0.0,0.78,0.0,2021-05-01,1
9.925,-52.975,0,0.0,-1.05,0.0,2021-05-01,0
-10.725,51.175,1,2.39,0.13,0.0,2021-05-01,1
-18.225,-169.625,1,0.0,0.76,0.0,2021-05-01,1
-15.275,-80.525,0,0.0,-2.02,0.0,2021-05-01,0
-7.875,-115.925,0,0.0,-0.38,0.0,2021-05-01,0
20.475,-26.525,0,0.0,-2.46,0.0,2021-05-01,0
-28.925,-1.125,0,0.0,-0.8,0.0,2021-05-01,0
11.575,-178.025,0,0.0,-1.11,0.0,2021-05-01,0
11.075,83.525,1,0.0,0.96,0.0,2021-05-01,1
14.175,92.525,1,0.0,0.99,0.0,2021-05-01,1
-14.875,-173.125,1,0.0,0.24,0.0,2021-05-01,1
-9.925,-2.275,2,1.8900000000000001,0.7000000000000001,0.0,2021-05-01,1
-29.375,-160.375,1,20.57,0.45,0.0,2021-05-01,1
-25.025,157.825,0,0.0,-1.6500000000000001,0.0,2021-05-01,0
-5.875,62.875,1,0.0,0.45,0.0,2021-05-01,1
11.075,153.025,1,0.0,0.21,0.0,2021-05-01,1
-10.425,113.175,1,0.0,0.25,0.0,2021-05-01,1
-27.525,-106.075,0,0.53,-1.26,0.0,2021-05-01,0
9.975,167.625,0,0.0,-0.3,0.0,2021-05-01,0
21.175,116.975,0,0.0,-1.8,0.0,2021-05-01,0
-5.125,119.375,1,0.0,0.27,0.0,2021-05-01,1
11.975,-136.025,0,0.0,-2.97,0.0,2021-05-01,0
5.325,60.175,1,0.0,0.64,0.0,2021-05-01,1
-8.625,88.075,0,0.0,-0.19,0.0,2021-05-01,0
-4.975,-96.125,0,0.0,-1.56,0.0,2021-05-01,0
7.125,-176.975,0,0.0,-0.98,0.0,2021-05-01,0
28.875,-69.875,0,0.0,-4.55,0.0,2021-05-01,0
-19.475,-3.625,1,0.0,-0.19,0.0,2021-05-01,1
-29.175,-21.575,0,1.1400000000000001,-3.49,0.0,2021-05-01,0
22.225,-165.225,0,0.0,-2.54,0.0,2021-05-01,0
17.925,88.825,1,0.0,0.74,0.0,2021-05-01,1
3.275,83.975,2,0.15,1.06,0.0,2021-05-01,1
24.975,-90.275,0,0.0,-2.97,0.0,2021-05-01,0
20.875,153.475,0,0.0,-1.33,0.0,2021-05-01,0
-0.025,-110.775,0,0.33,-0.8300000000000001,0.0,2021-05-01,0
23.475,-96.825,0,0.0,-2.57,0.0,2021-05-01,0
24.625,-73.975,0,0.0,-3.12,0.0,2021-05-01,0
-23.725,85.825,0,1.45,-0.9500000000000001,0.0,2021-05-01,0
10.875,75.425,1,0.0,0.8200000000000001,0.0,2021-05-01,1
21.225,149.475,0,0.0,-2.61,0.0,2021-05-01,0
-0.625,-167.975,0,0.0,-0.08,0.0,2021-05-01,0
-18.625,-112.675,0,0.0,-1.07,0.0,2021-05-01,0
2.375,158.525,1,0.0,0.61,0.0,2021-05-01,1
-25.325,96.025,0,0.0,-0.84,0.0,2021-05-01,0
24.675,-46.025,0,0.0,-2.57,0.0,2021-05-01,0
-10.275,-143.075,0,0.0,-0.55,0.0,2021-05-01,0
7.975,139.675,1,0.0,0.47000000000000003,0.0,2021-05-01,1
-1.875,-107.825,0,0.0,-0.51,0.0,2021-05-01,0
-21.575,36.275,0,1.58,-0.78,0.0,2021-05-01,0
6.375,139.775,1,0.0,0.66,0.0,2021-05-01,1
1.325,-175.525,0,0.0,-0.6900000000000001,0.0,2021-05-01,0
17.175,-154.075,0,0.0,-2.0,0.0,2021-05-01,0
-15.125,-107.525,0,0.0,-0.74,0.0,2021-05-01,0
-16.975,-143.875,0,0.0,-0.03,0.0,2021-05-01,0
-7.275,-4.575,1,0.0,0.29,0.0,2021-05-01,1
21.025,-153.325,0,0.0,-1.8,0.0,2021-05-01,0
-16.425,-150.025,0,0.0,-0.19,0.0,2021-05-01,0
-17.375,-34.725,0,0.0,-0.45,0.0,2021-05-01,0
7.775,-130.425,0,0.0,-0.64,0.0,2021-05-01,0
1.975,142.325,1,0.0,0.92,0.0,2021-05-01,1
-27.575,160.375,0,0.84,-1.68,0.0,2021-05-01,0
-4.825,5.975,1,0.0,0.0,0.0,2021-05-01,1
-21.025,-93.225,0,0.0,-1.02,0.0,2021-05-01,0
29.425,-138.525,0,0.0,-2.93,0.0,2021-05-01,0
-16.525,-86.375,0,0.0,-1.1400000000000001,0.0,2021-05-01,0
-11.825,-140.225,0,0.0,-0.41000000000000003,0.0,2021-05-01,0
1.225,-106.025,0,1.5,-0.45,0.0,2021-05-01,0
9.225,59.275,0,0.0,-0.04,0.0,2021-05-01,0
-22.925,90.025,0,0.0,-1.19,0.0,2021-05-01,0
-14.175,158.075,1,4.25,-0.08,0.0,2021-05-01,1
16.725,156.275,0,0.0,-0.13,0.0,2021-05-01,0
8.075,-105.625,1,0.0,0.17,0.0,2021-05-01,1
17.075,59.275,2,0.44,0.88,0.0,2021-05-01,1
-11.725,-85.225,0,0.0,-1.8900000000000001,0.0,2021-05-01,0
-15.325,41.875,0,0.15,-0.11,0.0,2021-05-01,0
20.725,121.975,0,0.0,-2.91,0.0,2021-05-01,0
-13.825,-163.575,1,0.0,0.44,0.0,2021-05-01,1
-5.525,-129.375,0,0.0,-0.73,0.0,2021-05-01,0
2.825,-173.425,0,0.0,-0.78,0.0,2021-05-01,0
-8.425,41.625,0,0.14,-0.48,0.0,2021-05-01,0
15.675,128.525,0,0.0,-0.92,0.0,2021-05-01,0
-13.875,-148.925,0,0.0,-0.24,0.0,2021-05-01,0
-12.975,-77.975,0,0.31,-4.5,0.0,2021-05-01,0
13.275,-129.625,0,0.0,-1.93,0.0,2021-05-01,0
15.975,115.525,0,0.0,-0.25,0.0,2021-05-01,0
-0.875,-16.225,1,0.14,-0.29,0.0,2021-05-01,1
-24.325,-30.925,0,0.0,-1.35,0.0,2021-05-01,0
-22.525,63.625,1,3.1,-0.01,0.0,2021-05-01,1
1.425,-117.975,1,0.97,0.29,0.0,2021-05-01,1
-16.075,-132.475,0,0.0,-0.62,0.0,2021-05-01,0
19.525,59.825,1,0.0,0.41000000000000003,0.0,2021-05-01,1
28.575,-175.825,0,0.0,-4.47,0.0,2021-05-01,0
24.475,-114.575,0,0.0,-5.13,0.0,2021-05-01,0
13.075,113.675,0,0.0,-0.1,0.0,2021-05-01,0
10.975,-125.025,0,0.0,-0.74,0.0,2021-05-01,0
8.075,-125.175,0,0.0,-0.67,0.0,2021-05-01,0
-14.575,60.425,1,4.6000000000000005,-0.1,0.0,2021-05-01,1
-27.575,163.725,0,0.0,-1.0,0.0,2021-05-01,0
13.475,100.875,1,0.0,0.31,0.0,2021-05-01,1
-5.875,-178.075,0,0.0,-0.28,0.0,2021-05-01,0
4.625,-96.375,1,0.0,-0.22,0.0,2021-05-01,1
15.275,-44.225,0,0.0,-1.86,0.0,2021-05-01,0
-26.175,-130.825,0,0.0,-1.34,0.0,2021-05-01,0
5.975,-155.575,0,0.0,-1.3,0.0,2021-05-01,0
23.675,126.675,0,0.0,-4.46,0.0,2021-05-01,0
-16.325,-148.825,0,0.0,-0.45,0.0,2021-05-01,0
-21.025,-151.575,0,1.05,-0.45,0.0,2021-05-01,0
15.725,-74.825,0,0.0,-1.18,0.0,2021-05-01,0
7.875,98.925,1,0.0,0.01,0.0,2021-05-01,1
-4.925,106.025,1,0.0,0.58,0.0,2021-05-01,1
1.075,145.675,1,0.0,0.39,0.0,2021-05-01,1
-23.625,155.225,0,0.0,-1.92,0.0,2021-05-01,0
-25.975,57.775,0,3.04,-1.1300000000000001,0.0,2021-05-01,0
-26.975,176.575,0,0.0,-2.3000000000000003,0.0,2021-05-01,0
-13.125,107.775,1,1.21,-0.05,0.0,2021-05-01,1
-15.825,75.775,0,1.05,-0.49,0.0,2021-05-01,0
-4.325,-8.125,1,0.0,0.12,0.0,2021-05-01,1
-18.675,-146.825,0,0.0,-0.07,0.0,2021-05-01,0
12.525,-148.075,0,0.0,-2.09,0.0,2021-05-01,0
20.875,146.225,0,0.0,-1.69,0.0,2021-05-01,0
-26.975,-102.025,0,0.66,-1.43,0.0,2021-05-01,0
-29.875,-14.325,0,0.62,-1.62,0.0,2021-05-01,0
4.375,91.625,1,0.0,0.78,0.0,2021-05-01,1
-23.125,178.425,0,0.0,-1.05,0.0,2021-05-01,0
-23.675,63.575,0,0.0,-0.61,0.0,2021-05-01,0
18.825,-68.175,0,0.0,-1.7,0.0,2021-05-01,0
-5.225,45.175,1,0.0,-0.35000000000000003,0.0,2021-05-01,1
11.975,-90.275,1,0.0,0.28,0.0,2021-05-01,1
5.225,80.925,1,0.0,0.46,0.0,2021-05-01,1
-3.225,-150.825,0,0.0,-0.07,0.0,2021-05-01,0
7.025,-104.525,1,0.0,-0.04,0.0,2021-05-01,1
-13.825,-14.075,1,0.0,0.33,0.0,2021-05-01,1
-18.825,-178.425,1,0.0,-0.1,0.0,2021-05-01,1
2.875,7.525,1,0.15,0.48,0.0,2021-05-01,1
15.575,144.925,1,0.0,0.15,0.0,2021-05-01,1
-24.675,-141.525,0,1.69,-0.31,0.0,2021-05-01,0
16.875,125.075,0,0.0,-0.51,0.0,2021-05-01,0
-26.175,63.925,1,2.08,-0.62,0.0,2021-05-01,1
12.825,-65.625,0,0.0,-1.16,0.0,2021-05-01,0
-12.025,-14.875,1,0.0,-0.04,0.0,2021-05-01,1
-16.075,-97.675,0,0.0,-0.34,0.0,2021-05-01,0
-2.725,167.025,1,0.0,0.17,0.0,2021-05-01,1
-24.625,104.125,1,6.45,-0.18,0.0,2021-05-01,1
-4.325,-10.175,1,0.0,0.31,0.0,2021-05-01,1
1.925,-9.875,1,0.0,0.46,0.0,2021-05-01,1
-2.375,-165.775,0,0.0,-0.27,0.0,2021-05-01,0
21.675,-34.725,0,0.0,-2.48,0.0,2021-05-01,0
-10.275,47.475,0,1.59,-0.12,0.0,2021-05-01,0
25.225,-62.925,0,0.0,-3.34,0.0,2021-05-01,0
-18.225,-127.375,0,0.0,-0.62,0.0,2021-05-01,0
15.375,-93.275,0,0.0,-0.3,0.0,2021-05-01,0
-10.975,-165.525,1,0.0,0.25,0.0,2021-05-01,1
18.475,107.675,0,0.0,-1.23,0.0,2021-05-01,0
